"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"PRE",46,-373.23016,-353.8416128,-412.0073603,-814.3204111,-541.8987194,-547.7274731,-315.0644478,NA,-344.1472862,-620.4345691,-988.8176011,-639.8232222,-504.1030388,-513.7973301,-479.8673637
"PRE",47,-397.4659058,-392.6187767,-605.8931852,-969.4290849,-668.4213761,-567.1159849,-281.1344285,NA,-295.6759007,-790.0846482,-1202.092062,-421.7016692,-445.9373802,-576.8102408,-630.1288957
"PRE",48,-363.5359041,-382.9245042,-528.3388199,-756.154673,-477.4437997,-610.7403308,-261.745846,NA,-499.2559418,-508.9502551,-683.4475505,-625.28175,-431.3959428,-441.0902694,-465.3259092
"PRE",49,NA,NA,-615.5874058,NA,-635.0002654,-581.6574924,NA,NA,NA,-697.9889476,-1303.88212,-431.3959604,-407.1602323,-523.491692,-484.7145446
"POST",1,-522.8009759,-436.2431149,-547.7274731,-697.9889344,-570.54537,-552.5745657,-387.7716145,-693.1417888,-339.3001759,-756.1546465,-940.3461272,-513.7974018,-465.3260504,-586.504638,-402.3131044
"POST",2,-458.3460385,-494.4088171,-475.0202357,-688.2946255,-577.7069531,-547.7274466,-373.2301865,-620.4346044,-552.5745745,-571.9631835,-770.6961364,-528.3388552,-465.3258738,-484.71458,-576.8103115
"POST",3,-451.1844024,-475.0202534,-678.6003696,-799.7789571,-451.1844024,-538.0331112,-378.0773498,-664.058862,-436.2431149,-848.2504139,-1076.06624,-542.8802745,-567.1160555,-412.007378,-567.1159849
"POST",4,-422.5377518,-402.3130514,-659.2118047,-780.3903482,-620.6769467,-576.8102938,-382.9244866,-722.2246272,-358.6887408,-828.8618353,-1206.939172,-528.3388376,-630.1288957,-571.9631129,-445.9373267
"POST",5,-563.3836102,-392.6187425,-601.0460308,-794.9318645,-706.6167925,-620.4346574,-407.1602103,-557.4217643,-402.3130514,-935.4990523,-717.3775169,-431.3959428,-421.7016692,-591.3518013,-465.3260504
"POST",6,-608.7407863,-431.3959516,-586.5045674,-634.9760589,-644.5491261,-601.0460219,-407.1602323,-654.3646061,-431.3959428,-727.0718252,-1182.703461,-475.0202711,-523.4917273,-513.7974184,-508.9502021
"POST",7,-589.6430782,-382.9244777,-557.4217996,-954.8876502,-463.1204921,-576.8103115,-436.2431061,-639.8231516,-562.2688569,-605.8931499,-644.6703502,-542.8803451,-513.7974007,-513.7974007,-518.644564
"POST",8,-489.3798806,-344.1473172,-659.2117694,-828.8617978,-580.0942064,-634.9760236,-305.3701742,-678.6003519,-421.7016515,-872.4861592,-1294.187828,-586.5046027,-416.8545059,-571.9632012,-479.867399
"POST",9,-582.4814597,-475.0202711,-639.8231692,-770.6961011,-575.3197705,-596.198894,-387.7716145,-649.5174605,-397.4659411,-857.9447046,-988.8176894,-431.3959428,-460.4788165,-678.6003342,-518.6445993
"POST",10,-472.6693705,-431.3959251,-576.8102585,-843.4032987,-558.6093156,-615.5874853,-392.6187601,-673.7531886,-441.090234,-717.377508,-1168.16206,-523.491692,-436.2430884,-576.8103821,-484.7145623
"POST",11,-472.6693705,-479.867452,-596.198841,-513.7974184,-537.1242835,-508.9502816,-358.6887761,-659.2117694,-475.0202534,-891.8747946,-1105.149131,-673.7532239,-634.9760589,-562.2689276,-630.1288957
"POST",12,-424.9250051,-431.3959251,-639.8231516,-746.460427,-685.1318664,-533.1860185,-334.4530127,-688.2946078,-392.6187601,-794.9317939,-838.5561221,-649.5174517,-494.4088535,-489.5616549,-567.1159849
"POST",13,-546.6731906,-518.6445298,-576.8102408,-693.141754,-654.0981038,-644.6703855,-348.9944584,-610.7403132,-412.0074133,-901.5690196,-1042.136203,-610.7402779,-402.313069,-644.6703149,-445.9373973
"POST",14,-491.767125,-382.9244954,-601.0460219,-741.6132362,-515.6392867,-644.6703325,-358.6887761,-664.0588974,-484.7145976,-625.281803,-828.8618485,-576.8102762,-455.6316003,-450.78449,-533.1859832
"POST",15,-467.894928,-450.7845209,-601.0459866,-819.1675396,-625.4513605,-610.7403132,-402.313069,-591.3517483,-528.3388552,-780.3904447,-1260.257827,-605.8931146,-441.090234,-654.3646414,-397.4659058
"POST",16,-489.3798762,-416.8545324,-678.6003872,-736.766117,-677.9701861,-620.4345691,-407.160197,-736.766117,-475.0202004,-920.9576529,-1269.952118,-562.2689276,-538.0331465,-465.3259268,-567.1159496
"POST",17,-539.5115014,-465.3259975,-620.4345868,-964.581926,-630.2257831,-610.7403485,-339.3001759,-727.0718434,-397.4659278,-940.3462244,-1080.913421,-508.9503081,-455.6317239,-581.6574394,-470.1731078
"POST",18,-525.1881585,-426.5488237,-630.1289133,-746.4603288,-618.2896934,-557.4216583,-373.2301953,-664.0588974,-445.9373797,-954.8876336,-1284.493466,-620.4346044,-416.8544529,-630.1288957,-426.5487442
