"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"PRE",33,5.88920784,3.075475454,2.486554384,7.099767208,5.14021492,3.20634675,2.781014919,4.351469994,5.95464325,8.833812714,11.32036591,11.32036591,10.46970367,4.253316879,4.678648472
"PRE",34,7.132484913,2.519272327,2.290247679,7.688688278,6.364843369,3.664396048,2.519272327,3.631678104,5.88920784,10.24067879,11.6148262,11.12405968,10.56785679,4.711366177,5.005826473
"PRE",35,9.749911308,2.650143623,2.290247679,8.441198349,6.606545925,3.402653456,2.813732624,3.468089104,5.529312134,8.343044281,10.50242138,11.2549305,10.01165295,4.482341766,4.907673359
"PRE",36,7.394227505,2.519272327,3.664396048,7.95043087,5.978117943,3.500806808,3.337217808,3.697113752,5.791054249,10.50242138,11.6148262,11.2549305,10.60057449,4.515059471,3.827985287
"PRE",37,9.390014648,2.813732624,2.093940496,8.146738052,5.994232178,3.500806808,2.617425919,3.795267582,5.95464325,7.983148575,11.5821085,10.40426731,10.76416397,4.416906357,4.122445583
"PRE",38,8.670222282,3.402653456,2.453836679,8.048583984,6.606545925,3.468089104,3.926138639,NA,5.987361431,8.277608871,10.6660099,11.35308361,10.9931879,4.155163288,4.613213062
"PRE",39,7.688688278,3.5989604,2.551990271,7.655970573,6.429297447,3.304500103,2.781014919,NA,6.772589207,10.0443716,10.82959938,10.50242138,8.964683533,3.893420935,6.412693501
"PRE",40,6.347257614,2.715579271,2.650143623,8.146738052,6.316502571,3.402653456,3.075475454,NA,5.95464325,9.062836647,10.46970367,10.0443716,10.79688168,4.122445583,6.510846615
"PRE",41,5.202133656,2.715579271,2.159376144,7.655970573,4.721263409,3.664396048,3.827985287,NA,5.398440838,8.964683533,11.41851997,10.6332922,9.455451012,4.515059471,4.744084358
"PRE",42,6.870742798,2.551990271,2.159376144,7.884995461,5.05964756,3.468089104,3.337217808,NA,6.281822205,8.343044281,10.89503479,10.79688168,10.82959938,4.678648472,3.762549639
"PRE",43,7.394227505,2.813732624,2.486554384,9.357296944,6.252048492,3.042757511,3.500806808,NA,5.463876247,9.488168716,11.15677738,10.73144531,10.6332922,4.416906357,5.823771954
"PRE",44,7.819559574,2.748296976,3.108193159,8.735658646,6.928816319,3.631678104,2.781014919,NA,5.758336544,8.899248123,11.71298027,10.43698502,9.684474945,4.253316879,6.183668613
"PRE",45,6.707153797,2.322965384,2.192094088,8.146738052,6.928816319,3.533524752,3.239064455,NA,7.754124165,10.53513908,11.51667309,11.2549305,10.43698502,4.187880993,5.529312134
"PRE",46,7.754124165,2.355683088,2.224812031,7.688688278,7.99230957,3.402653456,2.94460392,NA,7.132484913,9.291861534,11.48395538,10.86231709,10.07708931,4.482341766,4.286034584
"PRE",47,6.641717911,3.173628807,2.453836679,9.520886421,5.800869465,3.27178216,3.27178216,NA,6.510846615,9.586321831,11.22221279,9.978935242,11.2549305,3.762549639,4.384188175
"PRE",48,6.936178207,2.584707975,3.173628807,7.296073914,7.057724476,3.926138639,3.795267582,NA,6.870742798,9.259143829,11.5821085,11.05862427,10.3061142,4.449624062,5.005826473
"PRE",49,NA,NA,2.650143623,NA,6.719340801,3.5989604,NA,NA,NA,9.749911308,11.02590561,10.07708931,10.92775249,4.253316879,4.744084358
"POST",1,5.929777622,3.010039568,2.322965384,7.001613617,7.960082054,3.239064455,2.94460392,3.697113752,5.463876247,9.65175724,11.54939079,10.9931879,10.60057449,3.926138639,3.402653456
"POST",2,5.897550583,2.715579271,2.650143623,6.379975319,7.734493256,3.337217808,2.977321625,3.893420935,6.2491045,8.01586628,11.64754391,10.40426731,10.20796108,4.089727879,4.449624062
"POST",3,6.542091846,2.486554384,2.650143623,7.917713165,7.895627975,3.402653456,3.108193159,4.122445583,6.379975319,8.637504578,11.6148262,10.3061142,9.71719265,4.351469994,4.711366177
"POST",4,5.881437302,3.140911102,2.355683088,8.146738052,7.412222862,3.533524752,3.108193159,3.926138639,6.609000206,7.394227505,11.05862427,9.848064423,9.488168716,4.155163288,3.827985287
"POST",5,5.54305315,2.388401031,2.192094088,7.884995461,7.766719818,3.566242456,3.239064455,3.86070323,5.856490135,7.067049503,11.45123768,10.46970367,9.390014648,4.220599174,4.089727879
"POST",6,5.54305315,2.813732624,2.715579271,8.310326576,7.686152458,3.173628807,3.239064455,3.86070323,5.529312134,8.01586628,10.43698502,10.53513908,10.9604702,4.286034584,4.089727879
"POST",7,4.640695572,2.453836679,2.846450567,8.408480644,7.99230957,3.108193159,3.5989604,3.664396048,6.674435616,9.422732353,11.68026257,10.3388319,10.76416397,4.253316879,3.697113752
"POST",8,5.349690914,3.140911102,2.159376144,6.150950909,7.58947134,3.533524752,4.776802063,4.416906357,6.216386318,6.54356432,10.60057449,11.09134197,9.553604126,4.711366177,3.697113752
"POST",9,5.833096504,3.337217808,2.257529736,7.426946163,7.831173897,3.173628807,3.369935751,3.795267582,6.838024616,8.179455757,11.41851997,9.913499832,10.50242138,4.384188175,4.613213062
"POST",10,5.736415386,2.879168272,3.042757511,7.590535164,7.670039177,3.108193159,3.304500103,4.776802063,6.379975319,9.488168716,11.2876482,11.12405968,8.179455757,3.991574287,3.991574287
"POST",11,4.930738926,3.010039568,2.388401031,6.510846615,7.702265739,3.20634675,3.893420935,4.678648472,6.281822205,7.852277279,10.37154961,11.32036591,10.17524338,4.645930767,4.874955654
"POST",12,4.930738926,3.402653456,2.846450567,6.870742798,7.653925419,3.140911102,3.827985287,4.482341766,7.067049503,8.997401237,11.71298027,11.09134197,11.38580227,4.711366177,3.86070323
"POST",13,6.542091846,3.958856583,3.500806808,7.492381573,7.927855492,3.20634675,4.155163288,4.155163288,7.655970573,7.132484913,11.51667309,10.69872761,8.604786873,4.580495358,4.874955654
"POST",14,7.106065273,2.94460392,2.257529736,7.3615098,7.895627975,3.173628807,3.173628807,3.5989604,5.95464325,8.866530418,11.68026257,11.2876482,9.946217537,3.827985287,3.435371399
"POST",15,6.493751526,3.369935751,2.257529736,6.903460503,7.476676941,3.369935751,3.075475454,3.991574287,7.623252869,9.226426125,11.05862427,10.17524338,10.3388319,4.286034584,4.482341766
"POST",16,7.218859673,2.781014919,2.813732624,7.884995461,7.879514694,3.140911102,4.220599174,4.351469994,5.921925545,8.735658646,11.09134197,11.45123768,10.6332922,4.416906357,4.776802063
"POST",17,5.398031235,3.893420935,3.304500103,8.048583984,7.653925419,3.042757511,4.678648472,4.776802063,6.314539909,6.936178207,10.6332922,11.02590561,10.01165295,4.187880993,3.697113752
"POST",18,4.995193481,2.453836679,2.453836679,7.099767208,7.831173897,3.173628807,4.155163288,3.827985287,5.463876247,7.328792095,10.6332922,11.45123768,10.60057449,4.318752289,3.697113752
"POST",19,5.688075066,3.20634675,2.12665844,7.132484913,7.766719818,3.337217808,4.253316879,3.762549639,5.725618839,8.343044281,10.92775249,10.69872761,10.46970367,4.220599174,4.220599174
"POST",20,5.897550583,2.519272327,2.486554384,6.739871502,7.58947134,3.010039568,4.351469994,4.187880993,5.823771954,9.422732353,10.9931879,11.12405968,10.86231709,3.926138639,3.566242456
"POST",21,6.058686256,3.435371399,2.94460392,8.702939987,7.492790222,3.304500103,4.024291992,3.926138639,6.183668613,9.65175724,11.6148262,11.05862427,9.815346718,4.351469994,4.776802063
"POST",22,6.606545925,2.715579271,3.140911102,6.903460503,7.879514694,3.173628807,3.042757511,4.286034584,6.707153797,8.212173462,11.68026257,10.3388319,11.32036591,4.286034584,5.88920784
"POST",23,5.333577156,4.122445583,2.519272327,6.412693501,7.686152458,3.173628807,3.369935751,3.991574287,7.067049503,10.01165295,10.3388319,11.15677738,11.12405968,3.631678104,5.333004951
"POST",24,6.413183689,3.20634675,2.388401031,7.95043087,7.750606537,3.304500103,3.239064455,4.515059471,6.870742798,8.76837635,11.35308361,10.86231709,11.02590561,3.86070323,3.468089104
"POST",25,4.962965965,3.108193159,3.010039568,7.557816982,7.686152458,4.220599174,4.024291992,4.416906357,6.216386318,9.19370842,11.22221279,10.56785679,10.46970367,4.187880993,4.645930767
"POST",26,6.284275532,2.584707975,3.500806808,8.310326576,7.927855492,3.566242456,3.926138639,3.893420935,6.347257614,7.655970573,10.9604702,11.15677738,11.02590561,4.187880993,4.711366177
"POST",27,6.525978565,3.86070323,3.435371399,9.095554352,7.363882065,3.20634675,4.286034584,5.169415951,5.856490135,9.357296944,11.6148262,10.17524338,11.45123768,4.416906357,5.365722656
"POST",28,6.38095665,3.566242456,2.715579271,7.917713165,7.815060616,3.500806808,3.435371399,4.155163288,5.660182953,9.19370842,11.35308361,11.51667309,10.3061142,4.220599174,5.692901134
"POST",29,7.186632633,2.846450567,2.257529736,8.310326576,7.492790222,3.20634675,3.566242456,3.664396048,6.216386318,9.455451012,11.74569798,10.10980701,11.35308361,4.253316879,4.940391064
"POST",30,4.866284847,2.748296976,2.388401031,6.805306911,5.639734268,3.435371399,3.5989604,3.958856583,6.412693501,9.65175724,11.2549305,10.69872761,11.05862427,3.86070323,4.449624062
"POST",31,6.058686256,3.140911102,3.5989604,6.968895912,7.670039177,3.435371399,3.468089104,3.827985287,7.3615098,9.259143829,11.38580227,11.48395538,10.6660099,4.024291992,5.529312134
"POST",32,6.574318886,2.748296976,2.257529736,8.441198349,7.782833576,3.500806808,3.173628807,4.024291992,6.379975319,8.931965828,11.45123768,11.15677738,10.6660099,4.973108768,5.365722656
"POST",33,5.478599072,3.435371399,2.290247679,7.786841869,8.024536133,3.664396048,4.253316879,4.776802063,7.492381573,7.852277279,11.51667309,11.12405968,10.56785679,4.318752289,3.631678104
"POST",34,6.993270397,3.20634675,2.388401031,7.754124165,6.058686256,3.762549639,3.140911102,3.893420935,5.758336544,8.01586628,11.02590561,11.2876482,11.18949509,6.052796841,3.926138639
"POST",35,6.235935211,3.20634675,2.192094088,6.445411205,7.798947334,3.435371399,3.827985287,4.613213062,6.47812891,9.71719265,11.2549305,11.12405968,11.12405968,4.678648472,5.333004951
"POST",36,5.301350594,3.304500103,2.781014919,7.655970573,7.798947334,3.140911102,3.20634675,4.024291992,6.903460503,8.212173462,11.54939079,11.35308361,9.815346718,4.286034584,4.384188175
"POST",37,6.316502571,3.173628807,2.224812031,7.067049503,7.702265739,3.304500103,4.122445583,4.809519768,7.099767208,9.553604126,11.74569798,10.50242138,11.02590561,3.893420935,4.776802063
"POST",38,5.124101639,3.239064455,2.12665844,8.114020348,7.637811661,3.500806808,3.20634675,4.122445583,6.772589207,9.226426125,10.43698502,11.35308361,10.79688168,4.842237473,3.991574287
"POST",39,7.170519352,2.911885977,2.192094088,6.118233204,7.943968773,3.108193159,3.075475454,NA,6.838024616,8.702939987,11.5821085,10.79688168,10.86231709,4.711366177,4.220599174
"POST",40,5.075760841,2.911885977,2.159376144,6.707153797,7.734493256,3.20634675,3.20634675,NA,6.183668613,8.539351463,11.51667309,10.73144531,9.586321831,4.024291992,3.664396048
"POST",41,5.671961308,3.402653456,2.290247679,7.917713165,7.831173897,3.075475454,3.108193159,NA,6.838024616,8.441198349,10.9931879,10.07708931,11.2549305,4.057010174,4.286034584
"POST",42,6.026459217,3.042757511,2.551990271,8.310326576,7.927855492,3.827985287,3.27178216,NA,7.099767208,10.40426731,11.15677738,9.946217537,10.82959938,4.057010174,3.337217808
"POST",43,5.655847549,3.435371399,2.551990271,7.525099277,7.766719818,3.075475454,3.958856583,NA,7.132484913,9.422732353,11.64754391,10.14252472,11.32036591,3.86070323,4.449624062
"POST",44,5.816983223,3.304500103,3.27178216,6.510846615,7.960082054,3.729831934,3.86070323,NA,7.197920799,8.343044281,11.32036591,11.38580227,10.56785679,4.449624062,4.449624062
"POST",45,6.364843369,3.173628807,3.010039568,7.655970573,7.831173897,2.617425919,3.108193159,NA,7.328792095,9.586321831,11.74569798,10.24067879,10.69872761,3.926138639,5.136698246
"POST",46,6.944930077,3.173628807,2.715579271,7.459663868,6.848248959,NA,3.173628807,NA,6.903460503,8.801094055,11.64754391,10.6332922,10.92775249,4.024291992,4.057010174
"POST",47,5.05964756,3.762549639,2.486554384,8.604786873,7.863401413,NA,3.173628807,NA,6.870742798,9.226426125,11.74569798,10.6332922,11.09134197,3.991574287,4.122445583
"POST",48,7.670039177,NA,2.781014919,NA,7.927855492,NA,3.075475454,NA,7.296073914,10.14252472,11.6148262,11.45123768,10.86231709,4.187880993,NA
"POST",49,NA,NA,2.781014919,NA,7.879514694,NA,3.631678104,NA,NA,9.357296944,10.40426731,10.6660099,10.50242138,4.024291992,NA
