"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"POST",20,526.2963778,198.8343897,373.0344524,202.7432329,391.5854722,330.6423503,218.9788773,131.1537785,273.3932012,324.6346424,227.8449136,275.0989959,410.9205934,128.4296172,242.9039559
"POST",21,510.3413634,247.0714864,348.0920531,202.7432329,494.3868259,235.5072472,263.0508448,110.675242,296.6891514,252.8105341,188.3282028,200.2202557,277.5129488,143.0150543,242.8233606
"POST",22,288.3714302,165.7680571,379.64001,187.7631083,433.0272786,396.0276258,320.7316613,112.453102,298.0179858,428.0127046,232.1468013,264.9967477,349.5191351,143.8220427,248.6645024
"POST",23,477.9288207,262.8679677,375.7139543,187.7631083,444.1679933,245.7186127,286.6903618,141.1856249,228.0290316,252.1919333,229.9852443,237.2990801,355.4110448,151.6237859,203.7466211
"POST",24,480.3263608,202.8460811,346.372908,255.938364,558.744198,467.2281885,327.3149849,97.35638233,260.1919883,257.5436446,242.3460775,213.4765046,333.7328097,152.5274915,213.1936603
"POST",25,375.9215103,184.4266229,329.2936844,255.938364,503.5744886,348.8284045,237.3206539,121.74469,356.1832683,317.5926209,186.5200344,158.2463371,230.4515873,138.8769218,213.3599225
"POST",26,563.9403912,188.112983,373.7687292,211.1157935,408.5983193,396.0786493,288.355685,119.676386,249.9467683,318.1170734,234.6013983,180.3226058,385.9159374,145.2688932,140.5968785
"POST",27,721.2224122,298.4828288,519.6090036,233.2022208,499.83758,288.2151418,285.4450692,111.7227415,255.903166,297.6901067,203.6877201,256.127795,433.50798,115.816268,154.747423
"POST",28,482.5095922,213.9664615,348.0845198,188.4347711,476.3906785,349.234291,195.4952076,134.4638826,194.9908496,318.7956509,200.3913909,218.2820756,312.8108921,166.4388775,217.3689273
"POST",29,407.8075535,199.6282684,358.687047,188.4347711,506.8439247,238.6606856,265.9021254,125.3505862,299.3502934,315.3897041,148.0974067,226.5876743,349.3249938,179.1925809,255.8002991
"POST",30,339.2365108,169.3134349,346.7210351,270.8112855,461.8551244,282.5719245,240.622221,116.0640291,259.3449756,322.0328816,224.4743421,219.6854892,592.332347,129.9333309,291.0026023
"POST",31,462.6498425,174.8085211,328.6065259,224.4167707,438.961388,280.9692416,296.5572749,121.7719774,303.8569299,365.9265377,182.8033022,211.7674832,339.717208,118.6392033,291.0026023
"POST",32,552.4293251,263.0135482,334.4041752,173.902248,441.505686,253.7649388,274.1370967,127.4919984,240.1422695,328.2782175,254.9239913,212.3752088,349.0602932,125.2050722,252.2496366
"POST",33,541.5275686,248.3817667,373.4708652,236.701911,508.491423,168.6567557,244.3099362,116.0641013,222.5013377,412.9520598,212.1234099,192.8638545,493.8103586,140.8591734,236.8814934
"POST",34,421.7254801,203.5537252,373.4708652,236.701911,448.8121215,221.516493,274.4598314,124.3536416,228.0385398,367.5561654,225.4656729,216.7232133,423.9082365,185.4679579,246.378203
"POST",35,472.0047437,178.1923917,368.2052512,246.855825,482.9303278,189.2884429,308.9263251,148.6888966,207.3950497,359.7762912,166.4632495,272.6613356,384.1401321,151.1074376,210.6640513
"POST",36,393.148359,221.3359598,334.7206644,172.8540552,450.3422455,252.6144048,234.5219059,120.3880977,271.2480303,365.3503667,258.9708588,275.5467949,396.605104,126.779932,128.4003877
"POST",37,496.6388756,231.1583656,334.7206644,224.0985812,509.2160329,230.696756,245.0884342,134.4517117,344.7289565,321.7004456,201.9242718,348.4283037,289.9767755,121.4466091,97.82641266
