"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"POST",6,-8.105104446,-5.921925545,-7.001613617,-6.870742798,-7.605585098,-6.674435616,-2.257529736,-6.739871502,-5.791054249,-5.463876247,-5.88920784,-2.977321625,-7.099767208,-3.664396048,-6.772589207
"POST",7,-8.056763649,-6.510846615,-6.674435616,-7.230638504,-6.993270397,-7.197920799,-2.715579271,-7.3615098,-4.384188175,-5.07126236,-6.576282501,-3.631678104,-5.169415951,-3.631678104,-7.132484913
"POST",8,-8.088990211,-5.823771954,-6.838024616,-7.296073914,-6.38095665,-7.263356209,-2.421118736,-7.263356209,-5.07126236,-5.627465248,-6.085515022,-3.435371399,-6.510846615,-3.010039568,-7.099767208
"POST",9,-8.040649414,-5.463876247,-7.165203094,-7.296073914,-7.089951515,-6.641717911,-2.617425919,-6.707153797,-5.202133656,-5.169415951,-5.496593952,-3.369935751,-6.085515022,-4.122445583,-7.394227505
"POST",10,-8.088990211,-5.398440838,-7.132484913,-7.034331799,-6.525978565,-6.47812891,-2.388401031,-6.47812891,-5.431158543,-5.300287247,-5.921925545,-3.173628807,-6.772589207,-3.27178216,-6.936178207
"POST",11,-8.056763649,-5.038544655,-7.001613617,-7.099767208,-5.962004662,-7.165203094,-2.290247679,-6.674435616,-5.365722656,-5.431158543,-6.674435616,-2.911885977,-6.2491045,-3.500806808,-6.674435616
"POST",12,-8.088990211,-5.202133656,-7.197920799,-7.394227505,-6.703227043,-7.296073914,-2.322965384,-6.805306911,-5.660182953,-5.365722656,-6.379975319,-3.566242456,-5.529312134,-3.239064455,-6.54356432
"POST",13,-8.088990211,-5.660182953,-7.165203094,-7.394227505,-7.58947134,-6.707153797,-2.519272327,-7.099767208,-4.122445583,-4.678648472,-6.2491045,-3.304500103,-6.379975319,-2.715579271,-6.968895912
"POST",14,-8.105104446,-5.496593952,-7.263356209,-7.230638504,-6.461524487,-6.54356432,-2.192094088,-7.3615098,-4.711366177,-5.136698246,-6.216386318,-3.435371399,-5.921925545,-3.468089104,-7.132484913
"POST",15,-7.943968773,-5.234851837,-7.132484913,-7.132484913,-6.767681122,-7.3615098,-2.551990271,-7.328792095,-5.529312134,-5.005826473,-6.183668613,-3.468089104,-7.034331799,-3.435371399,-7.067049503
"POST",16,-8.121217728,-5.365722656,-6.739871502,-7.165203094,-7.734493256,-7.263356209,-2.584707975,-7.132484913,-5.202133656,-5.823771954,-6.412693501,-3.20634675,-5.660182953,-3.369935751,-7.394227505
"POST",17,-8.088990211,-6.150950909,-7.165203094,-7.263356209,-7.766719818,-7.197920799,-2.551990271,-7.328792095,-6.281822205,-5.987361431,-6.216386318,-2.846450567,-6.772589207,-3.991574287,-6.576282501
"POST",18,-8.088990211,-5.267569542,-6.838024616,-7.263356209,-7.363882065,-6.412693501,-3.140911102,-7.067049503,-4.907673359,-4.645930767,-5.594747543,-3.893420935,-6.085515022,-3.86070323,-6.609000206
"POST",19,-8.105104446,-6.183668613,-6.838024616,-6.739871502,-6.848248959,-7.067049503,-2.453836679,-6.641717911,-6.54356432,-5.562029839,-6.281822205,-4.024291992,-5.463876247,-3.86070323,-6.576282501
"POST",20,-8.056763649,-6.183668613,-6.968895912,-6.903460503,-7.186632633,-7.328792095,-2.715579271,-7.263356209,-5.07126236,-5.103980541,-5.594747543,-3.402653456,-5.463876247,-3.664396048,-6.707153797
"POST",21,-8.105104446,-5.921925545,-7.099767208,-6.903460503,-6.86436224,-7.099767208,-2.551990271,-6.641717911,-5.169415951,-5.234851837,-6.510846615,-3.239064455,-5.856490135,-3.239064455,-7.296073914
"POST",22,-8.105104446,-5.921925545,-6.968895912,-6.968895912,-6.606545925,-7.296073914,-2.551990271,-7.394227505,-5.529312134,-6.052796841,-6.347257614,-3.435371399,-5.038544655,-3.239064455,-7.459663868
"POST",23,-7.960082054,-6.379975319,-6.379975319,-7.263356209,-6.107027054,-6.838024616,-2.388401031,-7.3615098,-5.496593952,-4.776802063,-6.281822205,-3.468089104,-7.067049503,-4.416906357,-6.707153797
"POST",24,-8.008422852,-5.692901134,-7.132484913,-7.263356209,-8.024536133,-7.263356209,-2.650143623,-6.838024616,-6.150950909,-4.547777176,-5.463876247,-3.926138639,-5.300287247,-3.337217808,-7.197920799
"POST",25,-8.07287693,-5.529312134,-6.772589207,-7.001613617,-6.477637768,-7.426946163,-2.224812031,-7.001613617,-5.594747543,-4.874955654,-5.660182953,-3.337217808,-6.739871502,-3.108193159,-7.230638504
"POST",26,-8.105104446,-4.482341766,-6.576282501,-7.001613617,-6.38095665,-7.328792095,-2.682861328,-7.263356209,-6.052796841,-4.613213062,-6.183668613,-3.435371399,-5.300287247,-3.140911102,-7.132484913
"POST",27,-8.105104446,-5.660182953,-6.641717911,-7.165203094,-7.428336143,-7.459663868,-2.551990271,-6.772589207,-6.020079136,-5.07126236,-5.88920784,-3.304500103,-4.711366177,-3.140911102,-7.263356209
"POST",28,-8.088990211,-6.052796841,-6.54356432,-7.328792095,-7.283313751,-7.328792095,-2.781014919,-7.296073914,-4.613213062,-5.88920784,-6.838024616,-3.173628807,-6.412693501,-3.795267582,-7.132484913
"POST",29,-8.088990211,-5.791054249,-7.263356209,-7.328792095,-6.252048492,-6.674435616,-2.748296976,-6.968895912,-5.594747543,-4.351469994,-5.987361431,-3.468089104,-5.398440838,-3.566242456,-7.165203094
"POST",30,-8.07287693,-5.169415951,-7.001613617,-6.968895912,-6.493751526,-6.936178207,-2.879168272,-6.838024616,-5.431158543,-5.103980541,-6.641717911,-3.27178216,-4.613213062,-3.631678104,-6.903460503
"POST",31,-8.07287693,-6.445411205,-7.165203094,-7.328792095,-8.040649414,-7.067049503,-2.584707975,-7.3615098,-5.529312134,-5.202133656,-6.609000206,-3.239064455,-5.987361431,-3.042757511,-6.936178207
"POST",32,-8.088990211,-4.874955654,-7.263356209,-7.328792095,-7.927855492,-6.903460503,-2.486554384,-7.3615098,-6.47812891,-4.613213062,-5.823771954,-2.94460392,-5.496593952,-4.613213062,-7.099767208
"POST",33,-8.008422852,-5.758336544,-7.197920799,-7.3615098,-7.605585098,-7.165203094,-2.584707975,-7.230638504,-5.725618839,-5.431158543,-6.150950909,-3.010039568,-5.562029839,-3.042757511,-6.609000206
"POST",34,-8.07287693,-6.183668613,-6.870742798,-7.3615098,-7.508903503,-7.394227505,-2.650143623,-6.903460503,-5.103980541,-4.547777176,-4.973108768,-3.239064455,-6.609000206,-3.337217808,-7.165203094
"POST",35,-8.105104446,-5.594747543,-7.132484913,-7.328792095,-6.332616329,-7.328792095,-2.355683088,-6.707153797,-5.88920784,-5.234851837,-6.510846615,-3.010039568,-5.823771954,-3.20634675,-6.445411205
"POST",36,-8.024536133,-5.758336544,-7.132484913,-7.328792095,-7.363882065,-7.296073914,-2.355683088,-7.099767208,-5.333004951,-5.529312134,-5.987361431,-3.140911102,-5.169415951,-3.108193159,-6.838024616
"POST",37,-8.07287693,-6.052796841,-7.197920799,-7.263356209,-6.364843369,-7.3615098,-2.715579271,-7.3615098,-5.103980541,-4.711366177,-6.609000206,-3.010039568,-7.067049503,-3.173628807,-7.426946163
"POST",38,-8.088990211,-5.333004951,-7.263356209,-7.263356209,-7.428336143,-7.492381573,-2.977321625,-6.772589207,-5.791054249,-5.529312134,-5.333004951,-3.304500103,-4.973108768,-3.173628807,-7.034331799
"POST",39,-8.024536133,-6.2491045,-7.328792095,-7.296073914,-7.444449425,-7.001613617,-2.682861328,NA,-4.874955654,-3.991574287,-5.496593952,-3.500806808,-5.95464325,-4.187880993,-7.230638504
"POST",40,-8.056763649,-5.005826473,-7.132484913,-7.296073914,-6.058686256,-7.296073914,-2.977321625,NA,-5.692901134,-5.169415951,-5.987361431,-3.304500103,-7.132484913,-3.468089104,-7.263356209
"POST",41,-8.024536133,-5.496593952,-7.099767208,-7.230638504,-7.154405594,-7.263356209,-2.617425919,NA,-6.47812891,-4.351469994,-5.431158543,-3.239064455,-4.940391064,-3.402653456,-6.936178207
"POST",42,-8.088990211,-6.085515022,-7.230638504,-7.230638504,-7.718379498,-7.492381573,-2.388401031,NA,-5.398440838,-4.416906357,-6.216386318,-3.468089104,-6.609000206,-2.911885977,-7.034331799
"POST",43,-8.07287693,-6.085515022,-6.968895912,-6.968895912,-7.283313751,-7.394227505,-2.257529736,NA,-5.431158543,-5.07126236,-6.445411205,-2.94460392,-6.936178207,-3.337217808,-7.3615098
"POST",44,-8.07287693,-5.88920784,-6.968895912,-6.903460503,-6.461524487,-7.394227505,-2.421118736,NA,-4.874955654,-5.365722656,-6.020079136,-3.369935751,-6.674435616,-3.010039568,-7.426946163
"POST",45,-8.105104446,-5.758336544,-7.132484913,-7.165203094,-7.009384155,-7.426946163,-2.551990271,NA,-5.823771954,-5.136698246,-6.838024616,-2.977321625,-5.333004951,-3.86070323,-6.641717911
"POST",46,-8.105104446,-6.216386318,-7.099767208,-6.838024616,-6.86436224,NA,-2.617425919,NA,-5.169415951,-5.496593952,-5.95464325,-3.20634675,-4.874955654,-3.893420935,-7.296073914
"POST",47,-7.976195812,-6.216386318,-7.296073914,-7.197920799,-6.30038929,NA,-2.519272327,NA,-5.627465248,-4.515059471,-6.183668613,-3.435371399,-7.034331799,-3.926138639,-6.510846615
"POST",48,-8.137331009,NA,-7.132484913,NA,-6.316502571,NA,-2.617425919,NA,-4.940391064,-4.286034584,-5.594747543,-2.781014919,-5.431158543,-3.27178216,NA
"POST",49,NA,NA,-7.034331799,NA,-6.413183689,NA,-2.551990271,NA,NA,-4.318752289,-5.562029839,-2.846450567,-3.926138639,-3.010039568,NA
