Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
PRE,39,-77.55432445,-266.5930137,-135.7200686,-58.16575631,-140.8459202,-242.3572723,-106.6371949,NaN,-87.24862121,-121.1786406,-58.16574251,-96.94290142,-48.47145402,-67.86005638,-92.09575801
PRE,40,-63.01288868,-189.0386616,-145.4143554,-63.01289089,-143.2331337,-213.2744074,-96.94290363,NaN,-82.40148001,-135.7200598,-58.16575631,-77.55432334,-101.7900498,-38.77716222,-87.24861459
PRE,41,-130.8729208,-213.2743892,-72.70717938,-67.86003431,-114.586514,-324.7587302,-101.7900404,NaN,-87.24861238,-121.1786229,-67.86003762,-43.62431502,-111.4843405,-48.47145623,-82.40147007
PRE,42,-92.09576242,-87.2486168,-164.8029468,-92.09575801,-66.8421332,-252.0515503,-67.86004755,NaN,-92.09576684,-150.2615011,-87.24862121,-53.31859744,-101.7900404,-53.31859744,-53.31859744
PRE,43,-63.01289089,-101.7900515,-72.70718434,-92.09576573,-128.9098217,-198.7329617,-101.7900669,NaN,-92.09576463,-140.5672231,-92.09576242,-121.1786251,-126.0257752,-43.62430564,-72.70717551
PRE,44,-77.55432114,-82.40146786,-116.3314872,-82.40145793,-62.06768407,-247.2044091,-63.01290193,NaN,-53.31859744,-155.1086511,-106.6371949,-92.09576242,-92.09576021,-53.31860627,-53.31859744
PRE,45,-58.16574748,-77.55432334,-121.1786362,-87.2486168,-105.0376379,-164.8029517,-87.24861238,NaN,-67.86003431,-130.8729274,-48.4714474,-67.8600321,-126.0257774,-58.16574748,-67.86003099
PRE,46,-58.16575189,-92.09576573,-111.4843405,-53.31859744,-93.10154377,-310.2173199,-82.40146676,NaN,-82.40146621,-130.872923,-48.47145844,-101.7900575,-106.6371949,-43.62431502,-87.24861293
PRE,47,-164.8029335,-82.40147118,-116.3314994,-101.7900493,-131.2970485,-232.6629722,-96.94290363,NaN,-121.1786229,-145.4143599,-121.1786362,-48.47145623,-155.1086467,-53.31859302,-53.31859744
PRE,48,-77.55433218,-130.8729318,-116.3314994,-111.4843427,-81.16544524,-431.3959251,-72.70718434,NaN,-87.24861238,-121.1786317,-111.4843383,-72.70717551,-150.2614978,-29.08287374,-48.47145181
PRE,49,NaN,NaN,-72.70717772,NaN,-167.1053374,-213.274403,NaN,NaN,NaN,-130.8729407,-58.16574748,-63.01288868,-92.09576242,-43.62431061,-48.47145623
POST,1,-245.883536,-77.55432334,-159.9558034,-116.3314861,-174.2669978,-111.4843416,-77.55432114,-67.86003431,-130.872923,-169.6500791,-72.70718434,-126.0257785,-77.55432114,-48.47145623,-130.8729186
POST,2,-186.2030831,-43.62431502,-87.24861459,-92.09575801,-109.8120782,-222.968681,-96.94289921,-48.47145126,-96.94290584,-169.6500791,-63.01288427,-101.7900504,-150.2615055,-53.31859965,-96.94290804
POST,3,-176.654207,-48.47145402,-227.8158222,-92.09575801,-93.10153715,-184.1915293,-72.70717551,-33.93001936,-101.7900581,-145.4143599,-82.40147338,-92.09575911,-130.8729186,-63.01288924,-101.7900537
POST,4,-257.8196699,-43.6243073,-218.1215442,-92.09575801,-114.5865317,-174.4972292,-101.7900448,-53.31860185,-106.6371949,-130.8729495,-87.2486168,-48.47145181,-58.16574306,-33.9300017,-135.720073
POST,5,-200.526393,-58.16574748,-218.1215442,-121.1786273,-162.3308993,-145.4143554,-63.01291076,-48.47145237,-159.9557967,-155.1086599,-82.40147118,-72.70717551,-184.1915248,-38.77714732,-63.0128931
POST,6,-183.8158519,-58.16574637,-174.4972424,-77.55432997,-131.2970396,-232.6629899,-116.3314861,-58.16574306,-140.5672098,-159.9557923,-101.7900498,-106.6371949,-169.6500924,-92.09576242,-72.70718434
POST,7,-162.3308905,-67.86003872,-189.0386771,-101.7900493,-143.2331381,-203.5801073,-77.55431231,-48.47145623,-82.40146731,-222.968681,-140.567212,-92.09576242,-116.3314867,-43.62430619,-77.554325
POST,8,-174.266989,-135.7200681,-135.7200686,-140.5672076,-150.3947898,-252.0515636,-96.94291246,-53.31859744,-126.0257752,-164.8029512,-150.2615011,-53.31859302,-150.2615099,-67.86003431,-101.7900493
POST,9,-171.8797711,-106.6371949,-184.1915204,-82.40147559,-128.9098217,-155.1086423,-101.7900404,-63.01289089,-101.7900581,-150.2615055,-96.94290363,-67.86003431,-96.94290804,-38.77716498,-87.24861128
POST,10,-200.5263996,-48.47145402,-184.191516,-116.3314773,-138.4587045,-150.2615099,-96.94292129,-63.01288868,-92.09576242,-169.6500968,-116.3314861,-92.09576021,-150.2615143,-43.62431061,-58.16574637
POST,11,-136.0714843,-67.86003099,-130.872923,-87.24862121,-97.87598185,-319.9116023,-77.55434763,-67.86003431,-96.94291246,-150.2614967,-121.1786317,-106.6371993,-96.94290584,-63.01288758,-126.0257774
POST,12,-167.105322,-53.31859744,-101.7900537,-145.4143681,-109.8120693,-150.2614967,-101.7900448,-53.3186024,-82.40147118,-145.4143599,-140.5672098,-150.2615132,-140.5672142,-67.86003375,-126.0257779
POST,13,-138.4587111,-72.70718545,-96.94290253,-92.09575801,-121.7481679,-266.5930071,-82.40148442,-67.86003762,-53.31858419,-193.8858337,-130.872923,-82.40147118,-101.7900481,-106.6371949,-101.7900537
POST,14,-190.9775234,-38.77716278,-101.7900498,-121.178645,-133.6842576,-247.2044268,-116.3314817,-63.01289531,-101.7900537,-145.414351,-126.0257796,-121.17864,-92.09575801,-63.01287544,-38.77716057
POST,15,-140.8459202,-58.16574637,-116.3314861,-82.40147559,-131.2970485,-169.6500836,-53.31859302,-53.31859744,-111.4843399,-155.1086423,-130.8729296,-53.31860185,-159.9557945,-43.62431502,-58.16576514
POST,16,-171.8797689,-72.70718434,-126.0257818,-145.4143687,-143.2331348,-159.9558045,-106.6372125,-63.0128931,-96.94293012,-179.3443792,-135.720073,-106.6371949,-72.70717551,-53.31859302,-48.4714474
POST,17,-200.5263952,-63.0128931,-111.4843361,-121.1786317,-126.5226126,-208.4272441,-96.94289921,-53.31859744,-135.7200686,-203.5801073,-130.8729186,-101.7900481,-261.7458371,-72.70717551,-67.86003872
POST,18,-128.9098305,-33.93001936,-135.7200752,-155.1086599,-174.266989,-189.0386616,-53.3186024,-58.16574361,-92.09575745,-213.2743875,-159.9557967,-67.86002989,-150.2615011,-63.01288868,-48.4714474
POST,19,-231.5602372,-63.01288427,-126.0257752,-87.24861238,-198.1391706,-184.191516,-106.6371905,-82.40147338,-72.70717772,-130.8729495,-135.7200675,-48.47146064,-126.0257779,-58.16574251,-121.1786362
POST,20,-248.2707749,-53.31859744,-135.720073,-106.6371949,-121.748169,-126.0257774,-77.55432114,-58.16574085,-101.7900537,-121.1786229,-92.09576242,-48.47146506,-135.7200664,-43.62430619,-164.8029401
POST,21,-255.4324254,-38.77716278,-237.510109,-77.55432114,-133.6842752,-189.0386771,-82.40146676,-77.55432776,-135.7200774,-140.5672142,-77.55432334,-101.7900581,-72.70717772,-43.62430178,-111.4843449
POST,22,-143.2331337,-72.70717883,-116.3314856,-140.5672131,-181.428634,-232.6629899,-135.7200686,-53.31859744,-111.4843416,-198.7329683,-130.872934,-111.4843427,-256.8987092,-72.70720201,-101.7900493
POST,23,-202.9136087,-67.86003099,-155.1086445,-92.09575801,-174.2669978,-271.4401461,-92.09575911,-67.86003872,-77.55432997,-159.9558056,-106.6371949,-111.4843399,-159.9558011,-63.01288924,-96.94291246
POST,24,-229.1730281,-126.0257685,-77.55432997,-92.09576021,-131.2970573,-222.968681,-82.40146234,-92.09575801,-82.40147559,-159.95581,-101.7900493,-87.24861459,-126.0257818,-53.31858419,-116.331495
POST,25,-148.0075829,-92.09575359,-116.3314856,-96.94290804,-183.8158586,-271.4401372,-77.55432114,-67.86003486,-96.94290804,-218.1215354,-126.0257785,-67.86003872,-135.7200686,-48.47145623,-77.55432114
POST,26,-190.9775322,-106.6371949,-218.1215354,-150.2615011,-157.5564634,-164.8029512,-92.09577567,-92.09576242,-92.09576573,-145.4143554,-116.3314773,-77.55432555,-92.09576021,-48.47147389,-92.09576684
POST,27,-245.8835603,-72.70717772,-285.9815653,-82.40148442,-162.3308905,-232.6629811,-96.94291687,-87.2486168,-121.1786295,-179.3443527,-101.7900481,-82.40146731,-339.3001583,-38.77716222,-77.55432334
POST,28,-222.0113655,-121.17864,-135.7200819,-106.6371971,-140.845918,-169.6500836,-48.47145237,-67.86003431,-67.86003431,-140.5672231,-82.40147118,-63.01289751,-203.5800985,-53.31859302,-101.7900498
POST,29,-183.8158696,-72.70717772,-96.94290804,-121.1786317,-171.8797567,-193.8858051,-82.40145793,-72.70718434,-116.3314817,-126.0257862,-135.7200686,-106.6371949,-106.6372048,-58.16573865,-126.025773
POST,30,-200.5263952,-130.8729186,-106.6371949,-145.414351,-124.1353902,-121.1786323,-121.1786229,-77.55432555,-145.414351,-140.5672142,-82.40149325,-72.70717551,-222.9686942,-43.62430564,-121.1786362
POST,31,-169.4925443,-82.40147118,-174.4972424,-96.94290253,-112.1992873,-159.9557901,-77.55432114,-72.70717993,-87.24861238,-159.9558056,-72.70718876,-101.7900625,-179.3443748,-58.16573865,-130.8729186
POST,32,-279.3046225,-82.40147118,-174.4972292,-106.6371954,-167.1053264,-159.9558011,-92.09574918,-63.01288427,-150.2615011,-145.4143687,-184.1915204,-179.3443869,-130.872923,-43.62431944,-82.40146621
POST,33,-210.075278,-101.7900404,-101.7900493,-106.6371949,-157.556459,-130.8729235,-58.16575631,-72.70718545,-130.8728965,-135.7200752,-82.40146621,-96.94290473,-237.5101179,-43.62431944,-126.0257774
POST,34,-198.1391684,-67.86003431,-189.0386705,-101.7900537,-200.5263996,-164.8029468,-58.16575631,-67.86003431,-72.70717772,-150.2615011,-169.6500797,-111.4843361,-164.8029401,-58.16574085,-116.3314861
