"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"POST",6,4.398993015,1.864915967,3.5989604,1.505019784,3.544975758,1.995787144,1.734044552,3.042757511,2.224812031,2.682861328,1.439584136,2.551990271,2.093940496,2.12665844,3.926138639
"POST",7,4.012268066,1.995787144,3.926138639,1.374148488,3.335500002,2.192094088,1.701326728,2.781014919,3.075475454,2.748296976,1.603173375,2.028505087,1.701326728,2.12665844,3.762549639
"POST",8,2.771526575,1.930351615,3.893420935,1.406866312,3.254932404,1.701326728,1.766762376,2.617425919,2.584707975,2.911885977,1.603173375,2.12665844,1.96306932,2.322965384,4.187880993
"POST",9,4.30231142,1.63589108,3.20634675,1.570455551,3.73833847,2.061222792,1.734044552,3.042757511,2.846450567,2.781014919,1.406866312,1.668608904,1.96306932,2.911885977,3.893420935
"POST",10,3.835019588,1.701326728,4.220599174,1.341430664,3.383840561,2.388401031,1.668608904,2.650143623,2.421118736,2.748296976,1.96306932,1.96306932,1.734044552,2.486554384,3.664396048
"POST",11,3.835019588,2.028505087,3.140911102,1.537737727,3.689997673,1.864915967,1.766762376,2.748296976,2.879168272,2.551990271,1.439584136,2.290247679,1.668608904,2.846450567,3.991574287
"POST",12,3.254932404,1.766762376,4.187880993,1.537737727,4.028381824,1.995787144,2.061222792,2.519272327,2.879168272,2.682861328,1.668608904,2.551990271,1.96306932,1.930351615,3.566242456
"POST",13,3.867246628,2.028505087,4.187880993,1.995787144,3.963927746,1.734044552,1.864915967,2.846450567,2.224812031,2.977321625,1.439584136,2.028505087,1.603173375,2.093940496,3.27178216
"POST",14,3.73833847,1.995787144,4.449624062,1.995787144,3.464408159,1.995787144,1.864915967,2.911885977,2.322965384,2.879168272,1.7994802,2.224812031,1.864915967,2.093940496,3.500806808
"POST",15,3.222705364,1.766762376,4.449624062,1.63589108,3.561089277,2.028505087,1.734044552,2.650143623,3.140911102,2.94460392,1.603173375,2.322965384,1.995787144,2.12665844,4.874955654
"POST",16,2.690958977,1.897633791,3.926138639,1.537737727,3.158251286,2.257529736,1.668608904,2.846450567,2.028505087,2.682861328,1.734044552,2.159376144,1.701326728,2.224812031,3.566242456
"POST",17,3.222705364,1.832198024,3.5989604,1.439584136,3.045456648,1.864915967,1.864915967,2.421118736,2.192094088,2.682861328,1.570455551,2.028505087,1.766762376,2.093940496,4.678648472
"POST",18,3.512748718,1.832198024,3.5989604,1.505019784,3.544975758,1.96306932,1.96306932,3.042757511,3.27178216,2.781014919,1.537737727,2.486554384,1.63589108,2.257529736,3.468089104
"POST",19,4.028381824,1.668608904,3.435371399,1.570455551,3.287159443,2.061222792,1.930351615,2.977321625,2.224812031,3.075475454,1.439584136,1.930351615,1.7994802,2.715579271,4.351469994
"POST",20,3.045456648,1.96306932,3.140911102,1.341430664,3.657770634,2.224812031,1.766762376,2.519272327,2.650143623,2.879168272,1.505019784,2.584707975,1.864915967,2.224812031,3.369935751
"POST",21,3.561089277,1.832198024,3.075475454,1.406866312,3.093797207,1.995787144,1.63589108,2.94460392,2.715579271,2.977321625,1.406866312,1.537737727,1.897633791,2.388401031,3.697113752
"POST",22,3.254932404,1.930351615,2.94460392,1.63589108,3.641656876,1.96306932,2.290247679,2.94460392,2.682861328,2.879168272,1.864915967,2.355683088,1.832198024,1.96306932,4.482341766
"POST",23,3.996154785,2.290247679,3.664396048,1.63589108,3.673884392,1.96306932,1.701326728,3.140911102,2.388401031,2.715579271,1.505019784,1.995787144,1.897633791,3.20634675,3.566242456
"POST",24,3.158251286,2.061222792,3.140911102,1.864915967,3.367727041,2.192094088,1.864915967,2.911885977,2.977321625,2.682861328,1.537737727,2.061222792,1.734044552,2.453836679,4.940391064
"POST",25,4.108949184,1.864915967,3.402653456,1.864915967,3.577202797,1.930351615,1.832198024,2.879168272,2.519272327,2.715579271,1.439584136,2.584707975,1.766762376,2.290247679,3.958856583
"POST",26,4.012268066,2.028505087,3.729831934,1.374148488,3.673884392,2.192094088,1.7994802,3.075475454,2.584707975,2.813732624,1.47230196,2.257529736,1.570455551,2.453836679,4.187880993
"POST",27,4.108949184,1.864915967,3.20634675,1.570455551,3.126024246,2.12665844,1.734044552,2.519272327,2.290247679,3.010039568,1.537737727,2.093940496,1.766762376,1.995787144,4.449624062
"POST",28,3.657770634,1.96306932,3.827985287,1.537737727,3.061570168,1.995787144,1.864915967,3.140911102,2.584707975,2.715579271,1.47230196,2.519272327,1.374148488,2.453836679,4.089727879
"POST",29,3.126024246,1.96306932,4.449624062,1.570455551,3.238818884,2.290247679,1.668608904,3.337217808,3.20634675,2.519272327,1.570455551,2.388401031,1.603173375,1.930351615,3.20634675
"POST",30,4.221744061,2.12665844,3.500806808,1.570455551,4.511787415,2.061222792,2.12665844,3.108193159,2.748296976,2.453836679,1.47230196,2.028505087,1.864915967,2.290247679,4.057010174
"POST",31,3.73833847,2.093940496,3.27178216,1.570455551,4.431220055,1.832198024,1.930351615,3.075475454,2.748296976,2.846450567,1.47230196,2.159376144,1.734044552,2.322965384,5.234851837
"POST",32,2.900434732,1.832198024,3.500806808,1.505019784,3.641656876,2.093940496,2.028505087,3.27178216,3.075475454,2.94460392,1.766762376,1.930351615,1.603173375,2.192094088,4.155163288
"POST",33,2.916548252,1.96306932,4.449624062,1.63589108,4.028381824,1.995787144,1.897633791,3.042757511,2.453836679,2.911885977,1.766762376,2.551990271,1.832198024,2.290247679,3.86070323
"POST",34,3.43218112,1.832198024,3.5989604,1.63589108,3.319386482,2.061222792,2.061222792,3.173628807,2.813732624,2.617425919,1.668608904,1.995787144,1.734044552,2.224812031,3.075475454
"POST",35,4.189517021,1.734044552,3.991574287,1.734044552,3.577202797,2.322965384,1.570455551,2.846450567,2.421118736,2.846450567,1.63589108,2.519272327,1.7994802,1.7994802,3.500806808
"POST",36,3.399954081,1.832198024,3.991574287,1.570455551,4.431220055,2.028505087,1.864915967,3.075475454,2.322965384,2.879168272,1.603173375,2.388401031,1.603173375,1.864915967,3.337217808
"POST",37,3.319386482,1.995787144,3.435371399,1.374148488,4.65680933,1.96306932,1.897633791,2.977321625,2.551990271,2.748296976,1.47230196,2.12665844,1.668608904,1.864915967,4.286034584
"POST",38,4.157289982,2.028505087,3.108193159,1.63589108,3.464408159,1.897633791,1.995787144,2.911885977,2.682861328,2.748296976,1.505019784,2.355683088,1.603173375,2.322965384,3.664396048
"POST",39,3.158251286,2.12665844,4.057010174,1.995787144,3.81890583,2.551990271,2.257529736,NA,2.977321625,2.682861328,1.537737727,2.093940496,1.7994802,1.734044552,4.416906357
"POST",40,4.672922611,1.668608904,4.057010174,1.995787144,3.706111431,2.617425919,1.603173375,NA,2.682861328,2.584707975,1.63589108,2.551990271,1.734044552,1.96306932,4.384188175
"POST",41,3.480521679,1.832198024,3.827985287,1.406866312,3.802792549,2.388401031,1.897633791,NA,2.551990271,2.879168272,1.570455551,2.159376144,1.766762376,1.668608904,4.515059471
"POST",42,4.398993015,1.864915967,3.991574287,1.63589108,3.980041027,2.355683088,2.224812031,NA,2.224812031,2.617425919,1.63589108,1.734044552,1.96306932,1.701326728,3.893420935
"POST",43,4.157289982,1.766762376,3.010039568,1.668608904,3.641656876,2.257529736,1.766762376,NA,2.551990271,2.682861328,1.374148488,1.668608904,1.995787144,2.12665844,5.234851837
"POST",44,4.447333336,1.766762376,3.86070323,1.374148488,3.528862238,2.911885977,1.832198024,NA,2.748296976,2.715579271,1.439584136,2.12665844,1.570455551,2.028505087,3.27178216
"POST",45,3.271045923,1.897633791,3.958856583,1.47230196,4.205630302,2.781014919,1.766762376,NA,2.650143623,2.617425919,1.505019784,1.701326728,1.734044552,2.028505087,3.468089104
"POST",46,4.108949184,1.668608904,3.958856583,1.537737727,3.947813988,NA,1.7994802,NA,2.846450567,2.879168272,1.734044552,2.12665844,1.864915967,1.832198024,4.155163288
"POST",47,3.174364805,1.96306932,3.20634675,1.505019784,3.319386482,NA,1.832198024,NA,3.042757511,2.617425919,1.603173375,2.028505087,1.864915967,3.108193159,4.318752289
"POST",48,2.417028904,NA,3.239064455,NA,3.319386482,NA,1.63589108,NA,2.911885977,2.682861328,1.766762376,2.257529736,1.603173375,2.028505087,NA
"POST",49,NA,NA,3.369935751,NA,3.722224712,NA,1.766762376,NA,NA,2.682861328,1.47230196,2.061222792,2.061222792,1.995787144,NA
