Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
PRE,46,-630.1288957,-295.6759007,-591.3517307,-765.8489996,-560.9964629,-683.447481,-300.523011,NaN,-470.1730813,-712.5303536,-557.4217643,-838.5561729,-504.1031095,-407.1602323,-339.3001583
PRE,47,-460.4788518,-295.6759007,-639.8232046,-785.2375644,-544.2859285,-697.9888991,-247.2044091,NaN,-348.9944849,-741.6132273,-533.1859832,-867.6389959,-504.1031095,-285.9815918,-363.5358864
PRE,48,-634.9760236,-300.523011,-639.8232046,-785.2375644,-436.8610594,-465.3259798,-295.675883,NaN,-373.2301909,-741.6132273,-518.6445463,-828.8618618,-479.867399,-348.9945202,-276.2872917
PRE,49,NaN,NaN,-630.1289222,NaN,-518.0265047,-591.3517483,NaN,NaN,NaN,-659.2117959,-528.3388288,-833.7089765,-479.867399,-324.7587038,-450.7845606
POST,1,-463.1205009,-426.5488016,-533.1859832,-596.1988763,-596.804732,-538.0331818,-334.453048,-499.2559633,-489.5616638,-756.1547194,-421.7016869,-596.1988586,-678.600353,-392.6187425,-261.745846
POST,2,-453.5716203,-426.5488016,-601.0460484,-625.28175,-618.2897287,-731.9189405,-339.3001759,-470.1730813,-290.8287109,-620.4345868,-538.0331332,-828.861875,-421.7016162,-382.9245219,-266.5929739
POST,3,-498.9287612,-378.0773233,-644.670359,-867.6390047,-611.1280749,-533.1860185,-329.6059024,-639.8232576,-368.383032,-634.9760407,-513.7974007,-790.0847145,-508.9502551,-348.9944495,-266.5929739
POST,4,-448.7971138,-344.1473039,-644.670359,-867.6390047,-565.7709308,-770.6961182,-334.4530259,-775.5431937,-305.3701213,-634.9760407,-533.1859655,-717.3774904,-697.9889526,-436.2430884,-319.9116111
POST,5,-508.4776329,-378.0773431,-620.4345868,-736.7660773,-783.0078725,-668.9060606,-324.7587391,-610.7403132,-242.3572458,-484.7145623,-397.4659411,-804.6260873,-324.7587302,-426.5488148,-319.9116111
POST,6,-539.5115014,-378.0773431,-557.421729,-736.7660773,-625.4513826,-731.9189626,-348.9944672,-712.5303183,-402.3130492,-824.0146842,-518.6445993,-770.6961353,-693.1417843,-484.7145623,-300.5230286
POST,7,-465.5077365,-319.9115935,-620.4345868,-693.1417976,-575.3197705,-717.3774595,-329.6059024,-659.2117871,-329.6059024,-824.0146842,-499.2559638,-523.4917273,-790.0847012,-373.23016,-247.2044069
