"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"PRE",33,1429.90787,445.9373609,266.5930093,1953.399633,1344.0043,581.6574394,315.0644434,707.6832654,974.2762172,1337.812086,770.6961011,1139.079168,804.6261558,407.1602058,494.408805
"PRE",34,1439.602162,445.9373609,266.5930093,1953.399633,1203.158406,397.4659411,271.4401549,450.7845253,877.3333754,1347.506413,1245.716372,1211.786353,1468.685071,348.9944584,339.3001892
"PRE",35,1599.55795,421.7016295,193.8858084,1594.710892,1394.135841,290.8287197,319.9115929,426.5487806,1042.136256,1395.977904,1139.079151,1168.162042,1914.622468,499.2559638,368.3830629
"PRE",36,1449.296418,358.6887579,281.1344285,1807.985229,1162.575631,261.745846,305.3701566,576.8103203,843.4032942,1395.977904,1056.677653,945.1933435,1677.11228,397.4659234,470.1731078
"PRE",37,1425.060778,421.7016339,281.1344285,1807.985229,849.8499571,339.3001759,227.8158531,392.6187601,1051.8306,1269.952012,654.3646238,1197.244881,1609.252206,416.8545037,290.8287109
"PRE",38,1425.060707,421.7016339,237.5101179,1788.596647,1057.538041,315.064439,285.9815741,NA,1017.900493,1269.952012,1371.742123,887.0275607,1143.926314,407.1602147,300.5230286
"PRE",39,1158.467733,431.3959251,218.1215265,1851.609522,1000.24474,193.8858073,281.1344461,NA,1022.747709,1323.270737,1046.983441,1153.620579,1143.926314,402.3130779,232.6629722
"PRE",40,1560.78082,450.7845429,198.7329529,1851.609522,1415.620768,208.4272463,213.2743897,NA,988.8176983,1323.270737,668.9060606,1211.78637,1851.609522,373.2301771,261.7458465
"PRE",41,1909.775269,450.7845429,198.7329529,1778.90232,1215.094496,300.523011,305.3701654,NA,1037.289119,1216.633498,707.6831903,945.1933435,1851.609522,387.7716156,222.9686854
"PRE",42,1749.819482,402.3130381,431.3959428,1657.723697,1052.763606,363.5359217,382.9244645,NA,954.8877407,1216.633498,1531.697911,1090.607677,1807.985229,315.0644633,373.2301821
"PRE",43,1822.526684,450.7845076,431.3959428,1522.00362,1439.493018,222.9686854,300.523011,NA,1022.747656,1541.392273,1240.869226,1076.066187,1759.513808,475.0202368,363.5359217
"PRE",44,1255.410628,450.7845076,261.7458283,1410.519288,1281.936563,150.2615055,256.8987092,NA,1013.053382,1623.793731,1323.270702,751.3075009,1541.392202,310.2173199,324.7587214
"PRE",45,1434.755034,407.1602147,402.313069,1488.073618,1033.665756,339.3001671,344.1473216,NA,940.3461626,1623.793731,1323.270702,1163.314897,1391.130741,407.160197,315.0644346
"PRE",46,1182.703461,315.0644655,402.313069,1992.176727,909.5304233,489.5616549,276.2873005,NA,1231.174918,1454.143616,1139.079186,1095.454875,1090.607748,518.644564,431.3959428
"PRE",47,1657.723697,329.6058847,169.6500615,1992.176727,959.6620795,266.5929828,247.2044268,NA,1250.5635,1594.710751,979.1233634,843.4033207,1090.607748,373.2301953,412.0073603
"PRE",48,1177.856316,455.6316444,266.5929916,1231.174882,1336.842646,247.2044102,295.6758565,NA,1022.747709,1594.710751,1109.996304,1056.67771,1628.640859,407.1602014,305.3701566
"PRE",49,NA,NA,266.5929916,NA,1126.767397,382.9244954,NA,NA,NA,1153.620535,819.1675573,838.5562104,1143.926332,358.6887496,596.1988586
"POST",1,393.8911365,382.9244998,184.191516,1589.863658,1432.331399,169.6500858,344.1473216,484.7145314,969.4290363,1541.392237,896.7218873,1202.092044,1444.449325,295.6758742,305.3701765
"POST",2,694.6807381,334.4530259,232.6629722,1643.182313,1456.203649,290.8287219,363.5359085,460.4788033,702.8360447,1236.022081,1395.977869,1134.232005,1386.283542,227.8158222,247.2044135
"POST",3,725.714536,348.9944672,184.1915337,1861.303778,1525.432934,344.1473216,499.255955,479.8674161,1032.441912,1236.022081,1100.302012,1158.467751,1173.009188,334.4530392,382.9244689
"POST",4,646.936344,348.9944672,189.0386793,1861.303778,1537.369059,237.5101201,358.6887496,436.2430536,1080.913386,1202.092044,1429.90787,1153.620623,1425.060707,431.3959604,261.7458454
"POST",5,737.650661,295.6758653,193.8858161,1759.513879,1420.395274,421.7016339,339.3001892,445.937362,867.6389959,1216.633498,1512.309328,1032.442018,833.7090207,247.2044179,237.5101344
"POST",6,479.831011,373.2301942,358.6887584,1759.513879,1262.838925,271.4401461,494.4088271,567.1160004,901.5689755,1216.633498,1381.436414,1429.90787,1483.226525,213.2744096,416.8544883
"POST",7,673.1957413,373.2301942,358.6887584,1754.66661,1215.094425,334.4530127,319.9115846,547.7274002,770.6960304,1332.964993,1071.219143,906.4161785,1449.296453,198.7329529,266.5929828
"POST",8,668.4213055,397.4659146,203.5801029,1754.66661,1095.733528,344.1473216,489.5616549,436.2430354,736.7660839,1332.964993,1386.283542,1211.786264,1929.163923,281.1344285,315.0644296
"POST",9,644.5491261,397.4659146,208.4272618,1541.392202,907.1432296,227.8158266,416.8545015,615.5874765,916.1104698,1163.314879,1090.607677,1177.856333,1497.767909,305.3701522,242.3572591
"POST",10,405.8272086,310.217311,436.2430707,1720.736573,1253.289983,203.5800985,382.9244866,571.9631526,727.0717993,1454.143616,1119.690577,1163.314861,1599.55795,319.9115758,348.9944584
"POST",11,525.1881585,315.0644522,436.2430707,1720.736573,1324.906521,174.4972336,281.1344373,634.9760236,920.957633,1454.143616,1284.493537,1294.187793,1885.539559,305.3701566,237.5101399
"POST",12,1110.056871,324.7587347,227.8158222,1740.125155,1301.034377,242.3572591,353.8416305,504.1031271,891.8747411,1599.55802,819.1675926,916.1104786,1458.990744,271.4401461,242.3572806
"POST",13,518.0265047,324.7587413,227.8158222,1851.609522,1406.071896,387.7716322,649.5174958,557.4217202,1085.760567,1599.55802,1153.620579,1236.022081,954.8876347,324.7587391,256.8987158
"POST",14,687.519102,378.0773277,184.1915513,1851.609522,1038.440227,271.4401372,373.2301821,581.6574394,940.3462509,1555.933657,1255.410628,1129.384877,1798.290902,295.6758653,319.9115758
"POST",15,570.5453435,378.0773277,242.3572635,1764.360936,947.7259103,392.6187601,475.0202446,504.1031624,1076.066222,1555.933657,1046.983384,1080.913456,1216.633463,256.8987004,450.7845032
"POST",16,427.3121877,348.9944672,242.3572635,1463.837943,1406.072037,242.3572635,392.6187778,542.8802722,911.2633418,1507.462165,1279.646409,935.4990169,1463.837943,450.7845164,252.0515547
"POST",17,367.6317215,378.0773365,193.8858293,1458.990674,1203.158371,373.2301953,620.4346177,625.2817412,1444.449396,1405.672125,1371.742158,872.4861768,1323.270667,547.7274024,353.8416261
"POST",18,525.1881761,378.0773365,189.0386793,1735.278098,1188.835028,310.2173022,348.994476,450.7845606,1013.053347,1168.162042,1095.45484,1076.066239,1483.22649,285.9815653,252.0515812
"POST",19,520.4137314,344.1473348,189.0386616,1735.278098,1131.541833,266.5930093,358.6887408,513.7974184,1017.900528,1168.162042,1095.454822,1124.537714,1502.615108,334.4530392,445.9373797
"POST",20,775.8461778,344.1473348,203.5800808,1803.138101,907.1432142,552.5745657,460.4787989,392.6187778,727.0718434,1391.130776,853.0975943,1143.926305,1483.226455,460.4788077,198.7329683
"POST",21,537.1243012,315.0644699,237.5101399,1803.138101,1071.861336,431.3959428,310.2173022,528.3388288,896.7219226,1391.130776,664.058915,901.5690506,887.0276225,281.1344108,290.8287109
"POST",22,584.8686423,315.0644699,261.7458416,1667.418024,1227.03055,363.5359041,533.1859987,397.4659058,717.3775169,940.3462155,857.9447664,1328.117795,794.9318292,523.4917273,300.5230104
"POST",23,663.6468519,310.2172978,261.7458416,1696.500862,1236.579457,203.5801117,281.1344483,528.3388552,896.7218519,1255.41061,853.0975943,1134.231996,1371.742123,407.1602147,310.2172934
"POST",24,582.4814023,339.3001671,266.5930004,1696.500862,1246.128329,179.344388,426.5487707,397.4659146,916.110488,1255.41061,1415.366451,1114.843458,1856.45665,358.6887783,353.8415952
"POST",25,391.5039539,339.3001671,266.5930004,1463.837907,1312.970361,290.8287285,634.9760413,407.1601992,1013.053347,964.5819392,756.1546995,1129.384842,1744.972283,334.453048,276.2873049
"POST",26,498.9287556,310.2173028,208.427253,1711.042387,1432.331399,184.1915248,460.4788033,426.5487707,1003.359126,1051.8306,1366.89503,1056.677675,1982.482471,315.0644434,373.2302041
"POST",27,639.7746725,465.3259577,203.5801073,1711.042387,1339.229864,610.7403308,412.007378,538.0331112,872.4861768,1405.672195,780.3903747,1046.98341,2074.578185,266.5929916,387.7716145
"POST",28,291.240721,465.3259577,193.8857896,1793.443775,1332.068246,358.6887584,387.7716322,450.78449,930.6518691,1405.672195,1328.117795,1095.454858,1250.563482,213.2743875,387.7716322
"POST",29,491.7671073,353.8416128,252.0515636,1793.443775,1432.331399,218.1215442,571.9631658,412.0073956,1182.703426,1429.907835,853.0975943,1114.843387,1410.519288,344.1473039,285.9815829
"POST",30,541.8987547,358.6887584,378.0773365,1754.66661,1047.989152,174.4972336,678.6003651,426.5487972,974.2761466,1429.907835,1473.532128,1216.633481,1017.900528,271.4401372,300.5230242
"POST",31,568.1581035,392.618769,378.0773365,1754.66661,1095.733493,237.510109,363.5359041,455.6316488,954.8875818,1604.405078,799.7789748,1202.092009,1526.850748,203.5801073,300.5230242
"POST",32,580.0942064,392.618769,189.0386616,1822.526613,1260.451619,261.745846,693.1417711,407.1602103,983.9705085,1604.405078,1391.130741,1032.441965,1560.780855,261.7458725,348.9944804
"POST",33,494.1543429,310.2172978,247.2044268,1822.526613,1133.929089,159.9558056,373.2301776,494.4088353,930.651889,1265.104955,1100.301977,1332.964993,1972.788216,242.3572723,378.0773277
"POST",34,833.1394669,300.5230242,218.121553,1575.322274,1372.650951,625.2817324,465.3259445,407.1601882,1032.441929,1565.627983,1400.824997,1284.493466,1972.788216,445.9373708,252.0515553
"POST",35,646.9364147,378.0773189,218.121553,1522.00369,1112.444028,290.8287109,794.931838,470.1731254,1037.289128,1565.627983,964.5819436,1236.02201,1308.72923,392.6187778,315.0644655
"POST",36,558.6092096,378.0773189,213.2743897,1657.723732,1222.256086,315.064439,639.8231957,470.1731431,964.5819083,1502.615037,911.2633462,1056.67764,1870.998175,300.5230021,421.7016604
"POST",37,642.1618993,387.771641,266.5929828,1657.723732,1520.658569,310.2173022,722.2246625,450.7844988,974.2762526,1502.615037,693.1417534,954.8876524,993.664813,198.7329573,407.1602147
"POST",38,510.8648862,431.3959251,266.5929828,1749.819411,1398.910313,407.1602235,533.1859661,445.937362,1168.162033,1643.182313,1032.441929,1056.677693,1846.762394,184.1915425,455.6316797
"POST",39,594.4175317,450.7844988,193.8858073,1749.819411,1616.147286,193.8858117,697.9889344,NA,1134.231987,1643.182313,979.1233982,1008.206202,1187.55066,252.051568,382.9244866
"POST",40,546.6731199,450.7844988,208.4272662,1652.87664,1246.128329,344.1473216,421.7016515,NA,945.1933612,1381.436414,867.6390224,1216.633534,1139.079142,218.1215552,412.0073691
"POST",41,544.2859373,382.9244866,237.5101355,1633.487987,1169.737355,441.0902075,542.88027,NA,833.7090118,1381.436414,717.3774816,1143.926296,1696.500862,261.7458416,412.0073691
"POST",42,584.8686423,382.9244866,189.0386793,1633.487987,1367.876479,247.2044257,828.8618485,NA,1066.372002,1061.52483,1323.270702,1037.289128,1265.104919,310.217311,373.2301865
"POST",43,725.7145183,344.1473127,227.8158255,1696.500862,1284.323816,329.6059024,552.574601,NA,1124.537714,1061.52483,964.5819613,1032.441956,1885.53963,378.0773233,426.5487795
"POST",44,592.0302961,378.0773586,300.5230198,1696.500862,1289.098323,130.8729224,571.9631482,NA,1299.034992,1294.187793,862.7918856,1013.053413,1129.384842,305.3701566,426.5487795
"POST",45,379.5678289,426.5487773,300.5230198,1672.265081,976.3725962,169.6500924,562.2688481,NA,1274.799211,1294.187793,654.3646768,1095.454928,1725.5837,315.064439,450.7844988
"POST",46,823.5905421,479.8673814,290.8287197,1774.055192,1081.410212,NA,848.2504664,NA,1245.716354,1323.270702,1575.322274,1095.454884,1066.371944,237.5101179,416.8544971
"POST",47,811.6544878,479.8673814,319.9115935,1774.055192,1222.25615,NA,678.6003651,NA,1255.410663,1478.379327,1386.283578,1100.302003,1594.710786,378.0773277,538.03312
"POST",48,969.2109071,NA,319.9115935,NA,1339.2299,NA,484.7145446,NA,954.8876347,1478.379327,770.6961011,1289.340665,1914.622397,373.2301953,NA
"POST",49,NA,NA,227.8158266,NA,1422.782527,NA,731.9189537,NA,NA,1245.716337,1294.187828,1202.092009,1744.972283,382.9244777,NA
