Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
PRE,33,3.519562089,4.024183329,3.473377015,4.019707186,6.078002803,4.576253496,3.076619529,1.591738899,2.512102478,5.523493974,1.875448047,2.860287097,3.664097054,2.522298108,1.873586095
PRE,34,2.822388172,4.274575718,3.583065218,3.935188173,7.009751871,4.051805458,2.594198444,1.89862183,3.036244208,4.494451306,2.427416538,3.212094129,5.038986648,2.399663443,1.796177868
PRE,35,2.513778375,4.036844639,3.267889261,4.292000434,6.87250914,4.723749043,2.929681354,1.656598553,2.855431165,4.835524407,1.779667396,2.77688976,4.118535832,2.31662548,1.761702111
PRE,36,2.129472873,3.96384456,4.801396528,4.292000434,6.913759445,3.631276777,2.750438608,1.585743083,2.716030249,5.762782656,2.204843672,2.994523031,5.291782529,2.370094401,1.736978221
PRE,37,2.304500024,4.250063828,3.714659997,4.166826984,6.617421458,4.241799323,2.489321571,1.64306553,2.224988192,5.579943777,1.769636599,2.474410818,4.313297826,2.572240749,2.324684578
PRE,38,3.130876279,4.755919614,4.044171311,4.395167917,6.457029755,5.321740263,2.718046215,NaN,2.613949709,5.221980076,1.908207578,2.665856451,4.795211816,2.682172312,2.025823891
PRE,39,2.113182881,4.123761573,4.166516102,4.806007749,5.97315581,4.182032036,2.25784727,NaN,2.577181899,5.352398996,1.814493434,3.394674764,4.803887232,3.161856043,2.077736827
PRE,40,2.462683238,3.616228401,4.070417824,4.806007749,6.115486088,3.418117703,2.989428292,NaN,3.67876311,4.725245265,2.199997061,3.38797093,5.138755931,2.4713285,2.315495671
PRE,41,3.109572017,4.24516778,3.397474916,4.545260712,6.019636994,3.882963829,2.580023447,NaN,3.570785965,5.071602648,1.823227781,2.416937563,4.461524846,2.556474006,1.793496524
PRE,42,2.401394812,3.05093684,3.644778642,4.307653711,5.914524375,3.442159602,2.55376403,NaN,2.829802525,5.05279697,2.32275213,2.711274216,4.659710498,2.72753499,2.091790923
PRE,43,2.789622114,3.242985705,3.644778642,4.409137889,6.207431254,3.999514576,2.570442339,NaN,2.679700699,5.349112688,1.756076091,3.356510585,4.258823755,2.954527823,1.939692287
PRE,44,2.277829325,3.282536692,3.463794877,4.42613016,6.128538065,3.727017387,2.593304832,NaN,2.821548119,5.309960922,1.684656234,2.878683783,4.629937663,2.669213009,2.070947117
PRE,45,2.554968698,3.461396146,3.506397433,4.678781208,5.763920491,3.725205525,2.607427482,NaN,2.710408904,4.870000449,1.983248295,2.660304062,4.10009873,2.676353672,1.7584053
PRE,46,2.310487501,4.023011519,3.87627266,4.678781208,6.948347392,3.255958827,2.358640141,NaN,2.809062681,5.427532294,2.181209007,2.951413462,4.465638963,2.818465624,1.881026714
PRE,47,3.180205964,4.023011519,3.87627266,4.387523421,5.976412524,3.381013023,2.720636357,NaN,2.64491814,5.384671625,1.885482032,2.694796916,5.05005495,2.475797083,1.83344662
PRE,48,2.387677208,4.33711821,4.150849718,4.387523421,7.0701264,4.466324614,2.544866975,NaN,3.440352034,4.877745362,2.406897874,2.781280057,4.285421955,2.586894106,1.85020865
PRE,49,NaN,NaN,4.150849718,NaN,5.405709573,3.457915828,NaN,NaN,NaN,5.642604622,2.118164665,2.260803309,4.502627959,2.717038175,1.832879922
POST,1,7.245372388,2.635949603,4.300994349,3.952185726,7.914116067,3.340879606,2.668337675,1.909495585,2.366280635,5.420283824,2.018917375,2.860980326,3.49867087,2.845979709,2.617798267
POST,2,6.424926926,2.685514119,3.4016111,3.952185726,7.898650637,3.239957173,3.329768514,1.623349051,3.133596134,4.775969831,2.370253381,2.768235252,3.814525032,2.284517418,3.240083426
POST,3,7.149256328,2.758137211,4.389708764,3.886470153,7.031506033,3.004025134,3.187625459,1.748881221,4.029081455,5.728585494,1.836655892,2.8779936,3.606943634,2.907280573,3.245381663
POST,4,7.268783256,2.758137211,4.359734297,3.886470153,7.817162136,3.769513558,2.986072923,1.660826015,3.331992944,4.490943431,1.908391828,2.621642644,3.347163048,2.803719578,4.637538019
POST,5,7.005325645,2.420538408,3.919546217,3.633241044,7.2599707,3.038365285,3.313544275,1.618039136,3.993515874,4.874831118,2.069552535,2.750296019,4.097579614,2.691898527,2.215015058
POST,6,7.696574127,3.077669856,3.947536361,4.040456019,7.527101495,3.265129286,3.283036409,1.678868454,3.549659693,5.452216873,2.093867525,3.142908381,4.471413707,2.847231819,1.815634278
POST,7,5.572995463,2.975585492,4.241595216,3.87418682,7.534223768,3.372207926,3.30621735,1.700162117,3.405500701,5.229631594,1.927285243,3.40185436,4.190700851,2.657963658,2.136477182
POST,8,7.717046002,3.134761351,4.062177443,3.688818843,7.192044917,3.423686689,2.754147488,1.715776303,3.558944113,4.952576063,2.292980201,3.053050067,4.003794895,2.636979798,2.595240678
POST,9,7.669826415,2.848205752,4.294528282,3.705114192,7.392487532,3.301616089,2.547432942,1.707090847,2.839851317,5.617902133,2.020335315,2.426166796,3.76681949,2.3017454,2.984864243
POST,10,7.007515059,2.281256698,4.19925213,3.725659092,7.693005057,3.155421108,2.419442918,1.632717552,3.173927428,5.140674147,3.305968808,2.7921636,3.906037425,2.328063655,2.199160793
POST,11,8.149901172,2.220005515,3.666736126,3.732336492,7.367002,3.777250264,3.101097706,1.66022267,3.210696074,5.075744504,1.784092392,2.624597311,3.949266919,2.586148029,2.717326268
POST,12,6.655078483,2.220005515,3.958558435,3.732336492,7.407077051,3.04617736,3.101619825,1.716564688,2.850291286,4.784488582,1.866126093,2.951413679,4.558082918,2.193299644,3.085930913
POST,13,6.989206136,2.747868991,3.958558435,4.273763754,7.215528905,3.612748721,3.425501412,1.718927839,2.217178673,4.551916474,2.352898442,3.036111557,3.583532323,2.869150449,3.791011226
POST,14,6.232909737,2.494992523,3.844668803,3.820302211,7.591774071,3.203826448,3.033856738,1.597102688,3.783631945,5.174400016,2.38909876,2.835946691,4.447885959,2.368664827,2.42694786
POST,15,8.129603235,2.613208968,3.913123613,3.900797916,7.458634821,3.73538886,2.997068056,1.725808811,3.969340491,4.904275329,1.883811961,2.786372371,4.459956662,2.647560125,1.928747696
POST,16,6.935057043,2.052592095,3.913123613,3.900797916,7.428314301,2.986072701,2.942056306,1.669862536,3.509603334,5.01278466,2.864305674,3.378202176,3.821412922,2.185076182,2.237246386
POST,17,6.838497704,2.588386111,3.776017616,3.679106382,7.357656419,3.308081217,2.900425425,1.711042254,4.035037814,5.857096854,1.918679172,2.819586741,5.53111994,2.570142456,1.622533018
POST,18,6.731218937,2.281256685,3.845110372,3.242481011,7.734869256,3.088287765,3.10670585,1.696988639,3.246894405,5.246448222,2.40721226,3.398083456,3.767043782,2.653571568,2.441130986
POST,19,6.849570236,2.286472176,3.886031736,3.732336299,6.809958664,3.073073384,2.654157494,1.687844318,3.364243393,5.170497959,2.394148902,2.9387964,4.717761034,2.50233554,3.238441994
POST,20,7.479956856,1.976243011,3.712502372,3.660883275,7.393771425,3.60206154,3.046177623,1.688839765,3.069392265,5.41210919,2.165354265,3.508653791,4.836074382,2.597175296,2.799354855
POST,21,7.3185917,2.475796945,4.630032938,4.217851838,6.856811011,3.76075207,2.673294953,1.639620748,3.80606889,4.749592861,1.790429334,2.782836659,4.270413635,2.462219698,2.931588058
POST,22,6.106723054,2.586894198,3.977626998,3.866494232,6.758407961,4.109639785,3.217808322,1.692818021,3.434924811,6.000314519,2.235096139,4.057946865,5.215352819,2.907280517,3.431543994
POST,23,6.532742353,3.058724592,4.54641895,4.329290627,7.511024216,3.492956147,3.120627589,1.770988963,3.178797479,4.775228617,2.4609829,3.258347322,4.376285575,2.923683899,3.177900516
POST,24,6.662740058,3.137090644,4.146379264,4.402405274,7.649707698,4.062072275,3.575233951,1.612923172,3.243111647,5.008242953,2.642567925,3.194649404,4.038757221,2.514844339,3.156709082
POST,25,6.568642055,2.925729881,3.682308091,4.402405274,7.802499588,3.634973349,2.887918081,1.748491847,3.357984306,5.096762147,1.908207651,2.929545241,3.885921931,2.339943367,2.517432003
POST,26,7.54729581,2.688998073,4.277415946,4.009354103,7.149861531,3.732901846,2.966420543,1.799621093,2.880753002,5.209494331,2.093175523,3.025621749,4.12459717,2.782553833,2.40721226
POST,27,8.074262054,3.217554353,5.329778421,4.259434725,7.593950137,3.381868097,2.822388446,1.785822129,3.037702773,5.04917057,2.382934286,3.352085277,6.360128117,2.600298554,2.609355739
POST,28,7.327654185,3.0956128,4.071790046,3.832168695,7.215275862,3.822744807,2.594347252,1.903234328,2.749439522,5.657896164,1.885481969,3.263623063,3.790340795,2.909198064,2.753006713
POST,29,5.981323765,3.01097014,4.077907258,3.876382581,7.603446472,3.468109361,3.118808612,1.854899578,3.52240328,5.01732264,1.834390923,3.244373231,4.853107753,2.936077593,3.201534082
POST,30,6.328059065,2.499889613,4.044065445,3.393091032,7.142179879,3.292149421,3.209933292,1.890485703,3.068339898,5.259544197,2.365008506,3.040220425,5.914693153,2.200666101,3.357615857
POST,31,6.526897358,2.486252549,4.677744135,3.939416059,7.188161659,2.823788328,2.964260643,2.047151788,3.477442984,5.692854403,1.914274633,3.468468808,4.762053261,2.329189148,2.87177786
POST,32,7.239607785,2.33288466,3.855924451,3.388824679,7.459724237,3.174568402,3.265129119,1.912621454,3.020965768,4.805546867,2.234599824,3.287657931,4.301094939,2.384515906,3.270146054
POST,33,7.087481168,2.960613487,3.687449124,3.920416752,7.689449581,2.37755072,2.90399175,1.807829655,3.648464642,5.059337278,1.790237699,3.149491751,5.965593329,2.269982227,3.444448737
POST,34,6.478134587,2.662788821,4.242003769,4.015333518,7.481242846,2.90618466,2.923547489,1.814873772,2.850430424,4.521271768,1.943876754,3.44252135,5.045187591,3.027483028,3.14691159
POST,35,6.45861367,3.180205961,3.820302464,3.572425756,7.342964228,2.864167356,3.965138365,1.756658592,2.910019235,5.094567348,1.801914408,3.565631263,4.388516884,2.160108069,2.436928989
POST,36,7.183308074,3.269268212,4.346636815,3.904727964,7.667429946,3.204717688,2.96965755,1.654784624,2.982580086,4.890843776,1.932217818,3.331622389,5.402000679,2.199829684,2.511187856
POST,37,7.123215573,2.911935173,4.193175114,3.532215568,7.667879836,3.459716636,2.771217004,1.984683267,3.874077222,4.915143308,2.191958422,3.598803683,4.611941288,2.457733619,1.609643688
POST,38,6.191851445,3.11958821,4.217954275,4.108487154,7.295634646,2.861534764,2.687837155,1.734434901,3.798490114,5.483992426,3.068602927,3.507941206,4.95662081,3.173029634,1.81106843
POST,39,7.018418767,3.194138761,4.161644597,4.08496446,7.526918546,2.592112954,3.701586559,NaN,3.654908059,4.997722177,2.455720862,2.951819906,5.588723116,2.747297702,2.166875654
POST,40,7.595792634,2.613061064,4.161644597,4.08496446,7.639330046,2.331117923,3.595194546,NaN,3.132041955,4.83763331,1.946966023,3.140969949,4.421393441,2.750438631,1.729144939
POST,41,6.693327361,2.818185366,3.582714577,4.024928997,7.039680741,3.88887912,2.819026199,NaN,2.951820074,5.418782761,2.262115983,3.676016607,5.361324529,2.195477827,2.605794798
POST,42,6.896516129,2.46639114,3.582714577,4.157910125,7.383959644,4.380565136,3.334216389,NaN,2.830501174,4.895475435,1.957300235,2.544716042,4.483530241,1.98683444,1.806495054
POST,43,6.715771766,3.568678146,3.897410676,3.995123044,7.612344521,4.712610529,3.626188763,NaN,3.06478602,5.611752975,1.804205497,2.717326376,5.898108694,2.702755731,2.338500579
POST,44,6.567630114,2.91781417,4.269905864,3.995123044,7.510535897,4.279241633,2.881304587,NaN,2.860564211,4.997007934,1.996673866,3.723846084,5.094391361,2.288425865,2.679555115
POST,45,8.305112157,2.98163917,3.906582524,3.761426694,7.248143107,5.679646316,2.93240442,NaN,2.853070388,4.752663984,2.047151899,2.869150426,4.196368958,2.42053837,2.086246261
POST,46,6.49578694,2.98163917,3.906582524,3.761426694,7.509376411,NaN,3.183533632,NaN,3.12010802,5.129158174,2.343946993,3.893584334,5.970815841,2.715022022,2.271291335
POST,47,8.028019611,3.10983257,3.992657911,3.253065074,7.772050854,NaN,2.502641082,NaN,3.516126429,4.245474352,2.087806862,3.772430023,4.790407358,2.341225061,2.056797198
POST,48,7.345095888,NaN,4.488018471,NaN,7.214849333,NaN,2.990233039,NaN,3.916499359,3.945263926,3.123094703,3.280536702,4.578269028,2.927638012,NaN
POST,49,NaN,NaN,4.246392488,NaN,7.269568235,NaN,3.477801939,NaN,NaN,5.072043227,1.84870604,3.755352816,5.716483703,2.620016524,NaN
