Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
POST,28,-620.6769379,-203.5801151,-436.2430972,-232.6629894,-255.4324365,-184.1915248,-101.7900404,-174.4972336,-218.1215486,-247.2044091,-179.3443748,-135.7200686,-203.5801073,-169.6500924,-382.9245042
POST,29,-737.6506257,-213.2743986,-538.033173,-315.0644478,-274.530191,-412.0073735,-92.09575801,-164.8029424,-324.7587302,-203.5801117,-101.7900493,-150.2615055,-126.0257685,-193.8858073,-412.0073647
POST,30,-699.4552093,-179.3443792,-402.3130337,-348.9944672,-248.2707804,-256.8986981,-121.1786406,-203.5800985,-315.064439,-213.2743897,-184.1915204,-145.4143599,-179.3443726,-140.5672187,-315.0644655
POST,31,-654.0979802,-203.5800897,-368.383032,-290.8287175,-245.8835559,-344.1473304,-87.24861459,-159.9557967,-310.2172978,-189.0386616,-155.1086511,-121.1786306,-164.8029512,-164.8029512,-731.9189935
POST,32,-697.067934,-111.4843383,-412.0073338,-344.1473414,-269.7557331,-256.898718,-111.4843493,-155.1086688,-208.427253,-193.8858117,-140.5672142,-111.4843427,-198.7329507,-189.0386616,-475.0202181
POST,33,-599.1919146,-179.3443792,-542.8802733,-261.7458658,-257.8196566,-310.2173022,-92.09574918,-218.121553,-310.2172934,-193.8858205,-150.2614967,-150.2614989,-111.4843427,-159.9557967,-412.0073956
POST,34,-582.481442,-198.7329573,-542.8802733,-227.8158266,-288.8534942,-159.9558061,-111.4843405,-203.5800963,-227.8158222,-179.3443704,-164.8029335,-116.3314861,-174.4972468,-126.0257752,-431.3959251
POST,35,-744.8123502,-145.4143731,-508.9502551,-310.217289,-224.3985746,-300.5230154,-87.24861128,-184.191516,-368.3830673,-184.1915293,-145.4143687,-121.17864,-198.73297,-135.7200642,-465.3259312
POST,36,-718.5528811,-218.1215398,-533.1860009,-208.4272353,-338.9850886,-155.1086489,-101.7900404,-189.0386705,-222.9686898,-218.121531,-135.7200819,-111.4843405,-198.7329529,-164.8029512,-324.7587413
POST,37,-558.6092803,-218.1215398,-533.1860009,-324.7587347,-334.2106527,-198.7329573,-106.6371949,-222.968681,-353.8415907,-208.4272447,-135.7200598,-155.1086594,-203.5800985,-184.1915182,-639.8231687
