"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"POST",28,-8.088990211,-6.281822205,-4.547777176,-6.838024616,-8.201785088,-4.286034584,-5.95464325,-5.88920784,-5.267569542,-7.525099277,-6.609000206,-7.426946163,-7.099767208,-4.416906357,-5.856490135
"POST",29,-8.056763649,-6.020079136,-4.351469994,-5.791054249,-8.201785088,-4.384188175,-5.823771954,-5.987361431,-4.973108768,-7.394227505,-6.968895912,-6.510846615,-7.557816982,-4.645930767,-5.562029839
"POST",30,-8.169557571,-6.085515022,-4.384188175,-7.132484913,-8.201785088,-4.220599174,-5.660182953,-6.020079136,-4.515059471,-7.328792095,-6.347257614,-6.118233204,-6.936178207,-4.155163288,-5.791054249
"POST",31,-8.169557571,-5.987361431,-4.809519768,-6.641717911,-8.201785088,-4.645930767,-5.463876247,-5.823771954,-4.155163288,-7.754124165,-6.216386318,-6.870742798,-7.165203094,-4.547777176,-5.856490135
"POST",32,-8.169557571,-6.052796841,-4.449624062,-7.197920799,-8.201785088,-4.187880993,-5.562029839,-5.987361431,-3.958856583,-7.557816982,-7.328792095,-5.660182953,-7.328792095,-4.613213062,-5.823771954
"POST",33,-8.185671806,-6.052796841,-4.711366177,-6.314539909,-8.201785088,-4.515059471,-5.725618839,-5.856490135,-4.711366177,-7.786841869,-6.150950909,-6.739871502,-7.230638504,-4.318752289,-6.020079136
"POST",34,-7.960082054,-5.987361431,-4.515059471,-5.365722656,-8.201785088,-4.416906357,-6.020079136,-5.856490135,-4.449624062,-7.786841869,-6.314539909,-6.707153797,-6.838024616,-4.842237473,-5.987361431
"POST",35,-7.927855492,-6.085515022,-4.711366177,-6.216386318,-8.201785088,-4.416906357,-5.692901134,-5.823771954,-4.351469994,-7.459663868,-6.510846615,-6.609000206,-7.165203094,-4.449624062,-5.562029839
"POST",36,-8.008422852,-5.921925545,-4.645930767,-5.660182953,-8.201785088,-4.351469994,-5.856490135,-5.921925545,-4.384188175,-7.590535164,-7.3615098,-6.870742798,-6.216386318,-4.384188175,-6.020079136
"POST",37,-8.137331009,-5.921925545,-4.318752289,-7.492381573,-8.201785088,-4.547777176,-5.692901134,-5.725618839,-4.286034584,-7.3615098,-6.968895912,-6.54356432,-6.772589207,-4.449624062,-6.510846615
"POST",38,-8.169557571,-6.150950909,-5.431158543,-7.197920799,-8.201785088,-4.286034584,-5.791054249,-5.921925545,-4.416906357,-7.754124165,-6.936178207,-7.230638504,-7.165203094,-4.515059471,-6.445411205
"POST",39,-8.056763649,-5.95464325,-4.416906357,-6.052796841,-8.201785088,-4.318752289,-5.627465248,NA,-4.842237473,-7.688688278,-5.202133656,-6.445411205,-6.936178207,-4.744084358,-6.118233204
"POST",40,-7.863401413,-6.183668613,-6.085515022,-5.95464325,-8.201785088,-4.220599174,-6.085515022,NA,-4.318752289,-7.590535164,-6.838024616,-6.020079136,-6.379975319,-4.515059471,-6.085515022
"POST",41,-8.008422852,-5.921925545,-4.580495358,-5.791054249,-8.201785088,-4.449624062,-5.791054249,NA,-5.529312134,-7.623252869,-6.870742798,-6.150950909,-6.739871502,-4.351469994,-6.216386318
"POST",42,-8.15344429,-6.020079136,-4.449624062,-4.973108768,-8.201785088,-4.678648472,-5.856490135,NA,-4.973108768,-7.197920799,-5.562029839,-6.020079136,-6.707153797,-4.416906357,-6.281822205
"POST",43,-8.07287693,-5.921925545,-4.482341766,-5.463876247,-8.201785088,-4.842237473,-5.594747543,NA,-4.580495358,-7.72140646,-7.099767208,-6.281822205,-6.739871502,-4.645930767,-6.216386318
"POST",44,-7.895627975,-6.216386318,-4.580495358,-5.627465248,-8.201785088,-3.893420935,-6.020079136,NA,-4.678648472,-7.655970573,-7.263356209,-7.230638504,-6.936178207,-4.547777176,-6.379975319
"POST",45,-7.863401413,-5.823771954,-4.645930767,-6.445411205,-8.185671806,-4.318752289,-6.020079136,NA,-4.973108768,-7.492381573,-7.099767208,-5.725618839,-6.314539909,-4.515059471,-5.88920784
"POST",46,-8.169557571,-5.856490135,-4.318752289,-6.510846615,-8.201785088,NA,-5.725618839,NA,-5.136698246,-7.623252869,-7.197920799,-6.870742798,-7.034331799,-4.253316879,-6.085515022
"POST",47,-8.201785088,-5.987361431,-4.220599174,-6.707153797,-8.201785088,NA,-5.594747543,NA,-5.038544655,-7.492381573,-7.328792095,-6.870742798,-7.492381573,-4.449624062,-6.118233204
"POST",48,-8.024536133,NA,-4.286034584,NA,-8.201785088,NA,-5.594747543,NA,-4.416906357,-7.230638504,-6.314539909,-7.099767208,-6.674435616,-4.482341766,NA
"POST",49,NA,NA,-4.416906357,NA,-8.201785088,NA,-5.594747543,NA,NA,-7.459663868,-6.576282501,-6.445411205,-6.903460503,-4.286034584,NA
