Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
POST,7,-484.6054535,-324.7587214,-203.5801073,-295.6758477,-692.2935555,-620.4346221,-436.2430884,-508.9502551,-993.6647997,-542.8803009,-896.7218873,-562.2688393,-693.1418064,-271.4401554,-489.5616991
POST,8,-556.222027,-184.1915204,-174.4972424,-489.5617256,-888.0454861,-387.7715969,-460.4788165,-494.4088182,-935.4990876,-581.6574571,-610.7403132,-475.0202004,-581.6574394,-271.4401554,-315.0644522
POST,9,-580.0942152,-421.7016427,-319.911589,-281.1344152,-868.9477006,-465.3259627,-412.0073603,-353.8416128,-1221.480626,-533.1859832,-678.6003872,-392.6187767,-586.5045851,-271.4401549,-475.0202534
POST,10,-756.7484134,-412.0073691,-353.8415775,-460.4787459,-556.2220314,-392.6187866,-441.0901976,-479.8673637,-1061.524803,-596.1988763,-809.4732661,-465.3259445,-770.6961187,-271.4401549,-571.9631482
POST,11,-615.9025108,-256.8986827,-368.383032,-310.2173066,-806.8799812,-605.8931499,-465.3259445,-387.7716498,-1565.627983,-513.797436,-567.1159672,-431.3959781,-664.0589327,-237.510119,-756.1546995
POST,12,-513.2521041,-242.3572458,-242.3572723,-329.6059024,-603.9664211,-470.1730989,-378.0773409,-455.6316532,-1677.11228,-605.8932205,-683.4474578,-387.7717205,-659.2117517,-271.4401416,-639.8232046
POST,13,-491.767125,-436.2430928,-276.2873182,-416.8545236,-792.5566736,-508.9502286,-421.7016427,-378.0773056,-911.2633153,-644.6703502,-848.2504664,-596.198894,-688.2946431,-266.592996,-470.1730901
POST,14,-615.9025108,-315.0644478,-334.4530215,-261.7458416,-964.4364447,-567.1160291,-436.2430619,-392.6188131,-1056.67771,-576.8103104,-717.3775522,-518.644564,-586.5045851,-242.3572502,-605.8931852
POST,15,-670.8085234,-639.8231692,-281.1344241,-412.0074309,-534.7371009,-794.9318822,-412.0073515,-305.3701478,-765.8489731,-741.6132097,-552.5745834,-450.7844723,-601.0460043,-276.2872696,-412.0073691
POST,16,-852.2371563,-402.3130911,-218.1215398,-252.0515724,-1024.116955,-397.4658881,-475.0202357,-397.4659411,-945.1933082,-523.4917273,-504.1031448,-508.9502728,-790.0847101,-276.2872696,-533.185981
POST,17,-393.8911365,-528.3388376,-266.5929916,-329.6058317,-952.5004102,-455.6316886,-542.8802568,-445.937362,-1100.301986,-518.6445463,-741.6132141,-475.0202711,-659.2117606,-256.8987092,-683.4474975
POST,18,-537.1242747,-256.898718,-426.5487618,-431.395934,-677.9701596,-412.0073515,-533.1859832,-431.3959207,-1289.34063,-547.7274377,-649.5174649,-494.4088182,-634.9760236,-402.313069,-615.5874765
POST,19,-785.3950375,-455.6316665,-300.5230021,-402.313069,-644.549104,-591.3517461,-533.1859832,-344.1473039,-1284.493502,-668.9060606,-615.5874411,-547.7274024,-697.9889344,-436.2431061,-775.543282
POST,20,-534.7371362,-203.5800985,-213.2743897,-232.6629899,-859.3988465,-465.3259533,-533.1859832,-363.5359041,-1134.232005,-538.0332171,-659.2117164,-586.5046027,-673.7531886,-329.6059024,-504.1031271
POST,21,-556.2220094,-479.8674167,-305.3701395,-344.1473569,-916.6921036,-581.6574748,-504.1031271,-329.6058494,-1410.519288,-605.8932205,-649.5174914,-664.058915,-712.5303801,-290.8287241,-445.9373973
POST,22,-649.323584,-518.6445463,-353.8416128,-344.1473172,-625.4513826,-402.3130602,-455.6316897,-378.0773498,-969.4290628,-625.2817677,-833.7090295,-518.6445993,-630.128878,-237.510109,-455.6316797
