TREATMENT,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
POST,15,-4.801830769,-2.846450567,-1.374148488,-6.510846615,-6.090913296,-1.603173375,-2.748296976,-4.940391064,-5.07126236,-4.744084358,-6.445411205,-6.609000206,-6.674435616,-2.093940496,-2.977321625
POST,16,-5.156328678,-2.813732624,-1.832198024,-6.805306911,-7.895627975,-1.864915967,-3.827985287,-5.07126236,-4.613213062,-5.136698246,-6.739871502,-6.707153797,-6.805306911,-2.584707975,-2.421118736
POST,17,-5.107988358,-2.650143623,-1.668608904,-6.805306911,-7.605585098,-1.505019784,-3.893420935,-5.987361431,-5.333004951,-5.88920784,-6.739871502,-6.609000206,-6.805306911,-3.402653456,-2.781014919
POST,18,-4.995193481,-2.715579271,-1.47230196,-6.641717911,-6.816021919,-1.832198024,-3.20634675,-5.333004951,-5.692901134,-5.88920784,-6.838024616,-6.707153797,-6.772589207,-2.355683088,-3.010039568
POST,19,-4.221744061,-2.748296976,-1.47230196,-6.641717911,-5.333577156,-1.505019784,-3.566242456,-5.95464325,-5.823771954,-5.333004951,-6.838024616,-6.641717911,-6.150950909,-2.159376144,-2.224812031
POST,20,-5.94589138,-2.911885977,-1.505019784,-6.54356432,-7.057724476,-1.96306932,-3.893420935,-4.809519768,-5.627465248,-4.842237473,-6.510846615,-6.739871502,-6.445411205,-2.028505087,-2.519272327
POST,21,-6.058686256,-2.911885977,-1.537737727,-6.641717911,-7.492790222,-1.734044552,-3.500806808,-5.562029839,-4.580495358,-4.678648472,-6.510846615,-6.739871502,-6.609000206,-1.995787144,-2.486554384
POST,22,-5.849209785,-2.617425919,-1.701326728,-6.641717911,-8.088990211,-1.537737727,-3.369935751,-5.07126236,-4.645930767,-5.692901134,-6.707153797,-6.052796841,-6.54356432,-2.781014919,-2.322965384
POST,23,-5.285236835,-2.519272327,-1.701326728,-6.641717911,-7.525017262,-1.63589108,-2.879168272,-5.300287247,-5.529312134,-5.692901134,-6.379975319,-6.674435616,-6.54356432,-2.650143623,-2.093940496
POST,24,-5.639734268,-2.748296976,-1.603173375,-6.47812891,-7.573357582,-1.897633791,-3.566242456,-4.907673359,-5.398440838,-6.085515022,-6.183668613,-6.641717911,-6.870742798,-2.879168272,-2.911885977
POST,25,-4.995193481,-2.748296976,-1.603173375,-6.609000206,-7.831173897,-1.766762376,-3.27178216,-5.038544655,-4.678648472,-6.085515022,-6.54356432,-6.54356432,-6.772589207,-2.388401031,-2.486554384
POST,26,-5.301350594,-2.781014919,-1.243277192,-6.609000206,-7.879514694,-1.7994802,-3.402653456,-5.202133656,-5.365722656,-6.150950909,-6.609000206,-6.641717911,-6.510846615,-2.94460392,-2.519272327
POST,27,-4.769603729,-2.781014919,-1.341430664,-6.510846615,-8.008422852,-2.617425919,-3.958856583,-5.758336544,-5.463876247,-6.150950909,-6.54356432,-6.772589207,-6.772589207,-2.453836679,-2.781014919
POST,28,-3.996154785,-2.748296976,-1.308712959,-6.510846615,-8.105104446,-1.734044552,-4.220599174,-5.365722656,-5.791054249,-5.725618839,-6.805306911,-6.379975319,-6.674435616,-2.061222792,-2.813732624
