"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"POST",13,-6.252048492,-1.275995135,-2.519272327,-1.995787144,-2.52982378,-1.014252543,-1.47230196,-1.275995135,-1.275995135,-1.406866312,-1.603173375,-1.668608904,-1.7994802,-1.7994802,-2.846450567
"POST",14,-5.865323544,-1.668608904,-2.453836679,-1.537737727,-2.497596741,-1.603173375,-1.275995135,-1.505019784,-2.846450567,-1.570455551,-1.668608904,-1.439584136,-2.486554384,-1.570455551,-2.781014919
"POST",15,-6.34872961,-1.275995135,-1.995787144,-2.061222792,-2.352574825,-1.47230196,-1.701326728,-1.603173375,-3.140911102,-1.668608904,-1.47230196,-1.308712959,-1.7994802,-1.995787144,-2.879168272
"POST",16,-7.106065273,-1.603173375,-2.486554384,-1.439584136,-2.916548252,-1.308712959,-1.406866312,-1.505019784,-3.566242456,-1.7994802,-1.63589108,-1.046970248,-2.584707975,-1.537737727,-2.715579271
"POST",17,-6.010345936,-1.505019784,-2.421118736,-1.406866312,-3.303272963,-1.210559368,-1.374148488,-1.47230196,-2.879168272,-1.374148488,-1.505019784,-1.079688072,-2.977321625,-1.7994802,-2.322965384
"POST",18,-6.429297447,-1.96306932,-2.650143623,-1.603173375,-2.578164339,-0.785227776,-1.210559368,-1.570455551,-3.010039568,-1.7994802,-1.505019784,-1.734044552,-1.96306932,-2.290247679,-3.042757511
"POST",19,-5.962004662,-1.570455551,-2.192094088,-1.537737727,-1.869169235,-2.519272327,-1.112406015,-1.439584136,-2.12665844,-1.766762376,-1.668608904,-0.883381188,-1.668608904,-2.192094088,-2.584707975
"POST",20,-5.800869465,-1.570455551,-3.304500103,-2.421118736,-2.771526575,-0.687074244,-1.308712959,-1.505019784,-1.832198024,-1.603173375,-1.897633791,-1.243277192,-1.7994802,-2.290247679,-3.010039568
"POST",21,-5.269123077,-1.505019784,-2.12665844,-1.570455551,-2.481482983,-1.014252543,-1.177841544,-1.406866312,-1.766762376,-1.603173375,-1.570455551,-1.079688072,-1.766762376,-1.570455551,-2.682861328
"POST",22,-5.172442436,-1.930351615,-2.781014919,-2.322965384,-2.046417952,-0.948816895,-1.570455551,-1.63589108,-3.729831934,-1.505019784,-2.061222792,-1.537737727,-1.897633791,-1.897633791,-3.075475454
"POST",23,-5.704188347,-1.570455551,-1.995787144,-1.832198024,-2.046417952,-0.98153466,-1.341430664,-1.766762376,-2.715579271,-1.537737727,-1.603173375,-2.093940496,-2.159376144,-2.061222792,-2.028505087
"POST",24,-5.253009796,-1.308712959,-2.388401031,-2.617425919,-2.658731937,-1.014252543,-1.668608904,-1.734044552,-2.12665844,-1.63589108,-1.864915967,-1.308712959,-1.505019784,-1.832198024,-2.682861328
"POST",25,-6.026459217,-2.584707975,-2.093940496,-2.028505087,-1.965850353,-1.243277192,-1.275995135,-1.537737727,-2.977321625,-1.47230196,-1.505019784,-1.374148488,-1.505019784,-1.7994802,-2.911885977
"POST",26,-6.977157116,-1.079688072,-2.388401031,-2.224812031,-2.191439629,-0.916099012,-1.505019784,-1.47230196,-3.173628807,-1.505019784,-1.995787144,-1.046970248,-2.192094088,-1.668608904,-2.453836679
