"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"POST",2,1.305195689,1.275995135,1.177841544,1.177841544,0.725108683,1.243277192,1.243277192,0.916099012,1.7994802,1.96306932,1.537737727,1.603173375,1.832198024,1.145123839,1.243277192
"POST",3,1.063492775,1.210559368,1.275995135,1.275995135,0.660654604,1.374148488,1.275995135,0.883381188,1.995787144,1.734044552,1.505019784,1.701326728,1.701326728,1.079688072,1.341430664
"POST",4,1.192400932,1.374148488,1.341430664,1.308712959,0.741222203,1.374148488,1.210559368,0.850663364,2.028505087,1.96306932,1.505019784,1.243277192,1.864915967,1.046970248,2.028505087
"POST",5,1.224627972,1.210559368,1.406866312,1.243277192,0.773449302,1.341430664,1.243277192,0.916099012,2.355683088,1.96306932,1.603173375,1.537737727,1.864915967,1.079688072,1.537737727
"POST",6,1.450217366,1.341430664,1.341430664,1.374148488,0.8540169,1.308712959,1.374148488,0.883381188,1.930351615,2.028505087,1.603173375,1.505019784,1.832198024,1.243277192,1.210559368
"POST",7,0.950698137,1.177841544,1.341430664,1.374148488,0.83790338,1.537737727,1.341430664,1.079688072,1.570455551,2.028505087,1.734044552,1.439584136,1.766762376,1.112406015,1.210559368
"POST",8,1.514671564,1.275995135,1.210559368,1.374148488,0.918471098,1.079688072,1.341430664,1.014252543,1.7994802,2.028505087,1.734044552,1.275995135,1.832198024,1.243277192,1.145123839
"POST",9,1.321309209,1.177841544,1.341430664,1.243277192,0.950698137,1.439584136,1.112406015,1.046970248,1.537737727,2.028505087,1.668608904,1.406866312,1.832198024,1.243277192,1.275995135
"POST",10,1.466330886,1.046970248,1.210559368,1.374148488,0.805676341,1.275995135,1.243277192,1.014252543,1.864915967,1.930351615,1.668608904,1.47230196,1.7994802,1.177841544,1.537737727
"POST",11,1.659693241,1.308712959,1.439584136,1.374148488,0.773449302,1.864915967,1.341430664,0.948816895,1.832198024,1.7994802,1.603173375,1.439584136,1.7994802,1.308712959,1.177841544
"POST",12,1.192400932,1.177841544,1.439584136,1.210559368,0.741222203,1.243277192,1.275995135,1.112406015,1.439584136,1.897633791,1.603173375,1.537737727,1.7994802,1.308712959,1.341430664
"POST",13,1.127946854,1.308712959,1.177841544,1.243277192,0.644541085,2.159376144,1.308712959,0.948816895,1.734044552,1.897633791,1.570455551,1.537737727,1.766762376,1.275995135,1.308712959
